,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,2.67,9.89,12.33,9.86,21.97,11.71,21.88,8.71,22.43,8.71,999.0,14.52,3.06,2.0,8.08,20.37,6.27,12.9,9.04,15.31,9.52,11.79,15.24,6.65,4.12,1.22,5.0,8.17,10.13,8.95,7.14,4.65,10.77,7.46,10.47,4.42,4.64,5.47,20.67,11.31,4.65,6.07,8.02,3.24,13.16,4.81,7.14,15.24,13.87,15.32,8.7,9.66,20.33,12.69,5.61,5.45,17.76,13.55,14.32,2.08,11.63,3.21,5.89,16.89,9.11,12.43,3.13,7.6,6.07,13.16,4.95,5.72,8.48,4.33,12.76,13.39,3.52,2.66,7.12,21.65,1.62,4.64,9.11,21.26,23.75,3.31,3.19,23.15,3.06,4.36,3.9,3.06,14.63,3.06,15.82,7.1,6.95,5.69,3.06,12.72
12,14.9,8.36,14.82,18.97,22.0,6.01,25.04,18.48,21.84,20.21,14.52,999.0,13.15,16.45,19.55,19.37,10.44,15.36,19.3,17.75,13.79,20.47,5.39,7.89,12.03,14.24,19.36,15.57,17.42,6.66,7.76,13.24,14.72,7.16,17.95,11.65,18.66,12.17,20.23,21.31,13.24,20.59,18.25,17.38,10.37,18.29,7.76,5.39,5.45,3.64,19.35,16.7,19.84,17.08,9.6,11.4,18.57,17.25,5.32,15.36,3.46,15.66,18.82,18.36,5.5,18.76,14.76,19.24,18.68,21.71,19.4,13.11,15.94,18.84,2.4,4.27,17.48,15.93,19.04,24.14,16.05,18.66,5.5,21.47,23.69,17.71,13.05,21.94,13.15,18.43,18.33,13.15,2.26,13.15,17.05,7.94,10.83,19.52,13.15,15.04
13,1.77,7.21,9.32,7.88,19.0,9.35,19.19,6.87,19.44,7.7,3.06,13.15,999.0,4.08,7.01,17.34,7.31,9.9,7.44,12.38,6.51,9.81,12.94,5.46,5.7,3.98,6.52,5.5,7.64,6.87,5.4,1.66,7.8,6.72,8.06,1.68,5.62,2.42,17.67,9.76,1.66,8.24,6.32,6.11,10.23,5.14,5.4,12.94,11.53,13.3,7.25,7.07,17.31,9.86,5.95,2.55,14.77,10.68,12.01,5.11,9.92,2.51,5.71,13.93,7.67,9.9,1.62,6.59,5.64,11.22,7.39,2.7,5.87,6.35,11.79,11.26,6.47,2.87,6.25,18.88,4.45,5.62,7.67,18.29,20.8,5.97,0.14,20.13,0.0,5.43,6.47,0.0,12.83,0.0,12.82,6.91,4.02,6.39,0.0,9.71
14,2.75,11.28,12.74,9.13,22.15,13.31,21.59,7.93,22.69,7.42,2.0,16.45,4.08,999.0,6.86,20.76,8.16,13.25,8.09,15.46,9.98,10.99,16.88,8.56,5.95,2.84,2.99,8.14,9.83,10.66,8.93,5.33,11.1,9.44,10.07,5.72,2.74,6.41,20.98,10.23,5.33,4.24,7.2,2.37,14.27,3.17,8.93,16.88,15.49,17.08,7.66,9.47,20.65,12.71,7.6,6.63,18.01,13.62,15.95,2.79,13.48,2.75,4.38,17.09,11.0,12.1,3.25,6.37,4.67,12.29,3.31,6.35,8.38,2.41,14.74,15.11,2.81,1.92,5.86,21.48,1.19,2.74,11.0,21.44,23.89,1.98,4.22,23.47,4.08,2.46,2.4,4.08,16.46,4.08,16.13,9.1,8.09,3.81,4.08,13.11
15,5.74,12.0,9.51,3.12,17.37,14.62,15.69,2.19,18.09,0.69,8.08,19.55,7.01,6.86,999.0,16.65,14.04,9.75,1.67,11.03,7.64,4.53,18.01,12.32,12.08,9.27,5.88,4.95,4.96,12.91,11.95,6.37,7.98,13.67,4.85,8.09,4.86,7.38,16.58,3.41,6.37,7.94,1.75,8.89,13.31,3.88,11.95,18.01,16.63,18.88,1.14,5.12,16.33,8.24,12.88,8.16,13.66,9.16,17.12,9.61,16.13,4.98,2.65,12.66,14.26,6.65,5.54,0.49,2.24,5.65,8.25,6.46,4.79,6.89,18.52,16.79,9.33,5.41,1.0,15.82,8.04,4.86,14.26,16.69,18.91,8.19,7.05,19.02,7.01,5.04,8.15,7.01,18.77,7.01,12.12,13.91,8.83,4.21,7.01,9.78
16,18.06,12.96,8.05,13.6,2.7,13.94,7.27,14.48,2.49,16.78,20.37,19.37,17.34,20.76,16.65,999.0,22.73,7.52,15.05,5.63,10.85,12.99,14.24,18.14,22.18,21.31,21.68,12.75,11.74,15.63,16.87,15.72,9.67,19.33,11.8,16.37,20.45,15.03,0.98,14.84,15.72,23.87,15.07,23.11,9.41,19.36,16.87,14.24,13.92,16.1,15.55,11.76,0.74,8.44,20.92,15.33,3.0,7.51,14.08,22.44,17.0,18.04,18.61,4.01,17.68,10.14,17.55,16.86,18.13,12.93,23.63,14.65,12.61,22.26,20.39,15.13,23.53,18.87,17.2,6.06,21.55,20.45,17.68,2.35,4.32,22.73,17.22,2.86,17.34,20.48,23.03,17.34,17.21,17.34,4.66,20.49,14.02,20.33,17.34,7.67
17,8.3,10.04,15.27,15.19,24.83,10.45,25.88,14.17,25.08,14.71,6.27,10.44,7.31,8.16,14.04,22.73,999.0,15.91,14.7,18.61,12.72,17.12,13.25,4.73,2.23,5.32,11.05,12.58,14.79,7.7,6.01,8.68,14.08,4.04,15.25,7.13,10.88,8.57,23.27,17.02,8.68,11.5,13.59,7.99,13.86,11.07,6.01,13.25,12.16,12.57,14.46,14.16,22.88,16.48,1.81,7.94,20.63,17.16,12.48,5.92,8.73,9.07,12.1,19.95,6.34,16.97,8.54,13.58,12.22,18.53,10.17,9.43,12.98,10.14,8.18,11.19,7.92,8.78,13.16,25.4,7.24,10.88,6.34,24.15,26.66,8.56,7.33,25.59,7.31,10.6,9.15,7.31,11.43,7.31,18.68,2.81,8.91,11.94,7.31,15.64
18,10.54,7.28,0.65,7.01,9.11,9.36,10.19,7.58,9.54,10.03,12.9,15.36,9.9,13.25,9.75,7.52,15.91,999.0,8.31,2.72,3.39,7.24,11.47,11.66,15.05,13.88,14.27,5.32,4.86,9.82,10.49,8.25,2.15,13.03,5.14,9.1,13.05,7.69,7.78,8.93,8.25,16.46,8.03,15.59,5.47,11.98,10.49,11.47,10.47,13.03,8.75,4.62,7.43,2.14,14.13,8.11,4.88,1.93,10.85,14.97,12.22,10.52,11.35,4.07,11.94,4.42,10.03,9.84,10.89,7.91,16.15,7.2,5.24,14.79,15.58,11.31,16.01,11.36,10.11,9.57,14.03,13.05,11.94,8.41,10.93,15.21,9.79,10.26,9.9,13.05,15.53,9.9,13.64,9.9,2.92,14.04,7.0,13.03,9.9,0.33
19,6.5,11.41,8.14,1.46,15.71,14.06,14.05,0.87,16.43,1.74,9.04,19.3,7.44,8.09,1.67,15.05,14.7,8.31,999.0,9.42,6.59,2.97,17.32,12.46,12.87,10.26,7.47,4.01,3.46,12.65,11.93,6.45,6.71,13.88,3.27,8.23,6.38,7.26,14.95,2.32,6.45,9.56,1.13,10.26,12.28,5.33,11.93,17.32,15.98,18.33,0.53,3.76,14.71,6.68,13.39,8.08,12.05,7.58,16.46,10.76,15.85,5.84,4.18,11.04,14.19,4.99,6.18,2.01,3.72,4.21,9.8,6.26,3.74,8.41,18.46,16.26,10.71,6.43,2.49,14.16,9.25,6.38,14.19,15.03,17.25,9.6,7.45,17.37,7.44,6.53,9.62,7.44,18.34,7.44,10.55,14.26,8.47,5.83,7.44,8.38
20,12.84,9.88,3.37,7.98,6.69,11.77,7.5,8.85,7.25,11.16,15.31,17.75,12.38,15.46,11.03,5.63,18.61,2.72,9.42,999.0,5.96,7.52,13.46,14.38,17.68,16.35,16.14,7.33,6.12,12.48,13.2,10.72,4.61,15.75,6.18,11.72,14.93,10.28,5.62,9.37,10.72,18.34,9.45,17.84,7.49,13.83,13.2,13.46,12.62,15.15,9.93,6.19,5.34,2.84,16.83,10.76,2.65,1.9,12.95,17.39,14.72,12.71,13.02,1.66,14.6,4.59,12.33,11.23,12.54,7.72,18.18,9.7,7.14,16.79,18.13,13.58,18.27,13.55,11.58,6.85,16.34,14.93,14.6,5.98,8.45,17.39,12.28,8.1,12.38,14.97,17.65,12.38,15.9,12.38,1.38,16.76,9.7,14.75,12.38,3.02
21,7.24,5.44,2.81,5.7,12.5,8.0,13.17,5.73,12.93,8.11,9.52,13.79,6.51,9.98,7.64,10.85,12.72,3.39,6.59,5.96,999.0,6.83,10.94,8.75,11.72,10.49,11.29,2.7,3.76,7.51,7.7,4.87,1.37,10.19,4.28,5.76,10.09,4.32,11.16,8.03,4.87,13.43,5.91,12.3,5.69,9.07,7.7,10.94,9.68,12.16,6.89,3.11,10.81,3.82,10.97,4.81,8.27,4.45,10.14,11.59,10.39,7.31,8.65,7.44,9.51,5.01,6.73,7.6,8.23,7.98,13.0,3.81,2.87,11.68,13.53,10.18,12.7,8.13,7.72,12.69,10.71,10.09,9.51,11.8,14.31,11.96,6.4,13.63,6.51,10.05,12.31,6.51,12.42,6.51,6.31,11.08,3.91,10.24,6.51,3.2
22,9.16,12.21,7.31,1.95,13.28,14.81,11.18,3.09,14.08,4.33,11.79,20.47,9.81,10.99,4.53,12.99,17.12,7.24,2.97,7.52,6.83,999.0,17.74,14.32,15.44,13.01,10.41,5.0,3.07,13.94,13.58,8.53,6.34,15.78,2.55,10.25,9.34,9.03,12.75,1.86,8.53,12.47,3.8,13.2,12.15,8.29,13.58,17.74,16.51,18.99,3.46,3.77,12.55,5.2,15.67,9.83,10.0,5.92,16.96,13.6,17.02,8.6,7.14,9.0,15.72,2.97,8.78,4.94,6.68,1.41,12.75,8.02,4.59,11.37,19.94,17.0,13.65,9.26,5.44,11.38,12.13,9.34,15.72,12.64,14.71,12.55,9.79,15.07,9.81,9.49,12.58,9.81,19.22,9.81,8.82,16.34,9.81,8.75,9.81,7.42
23,14.65,6.04,11.05,16.61,16.91,3.59,20.38,16.45,16.67,18.59,15.24,5.39,12.94,16.88,18.01,14.24,13.25,11.47,17.32,13.46,10.94,17.74,999.0,9.09,14.13,15.4,19.45,13.32,14.7,6.31,8.2,12.35,11.48,9.25,15.2,11.26,18.5,11.11,15.13,18.96,12.35,21.12,16.43,18.44,6.02,17.84,8.2,0.0,1.41,1.86,17.51,14.05,14.76,13.46,11.82,10.56,13.8,13.4,0.93,16.67,4.59,15.26,18.02,13.77,6.93,15.49,14.35,17.81,17.76,18.8,20.14,11.79,13.62,19.25,7.09,2.06,18.65,15.79,17.75,19.39,16.86,18.5,6.93,16.43,18.54,18.55,12.81,16.7,12.94,18.33,19.12,12.94,3.13,12.94,12.53,10.44,9.39,19.13,12.94,11.16
24,7.14,5.31,11.01,12.52,20.34,5.91,21.81,11.75,20.53,13.01,6.65,7.89,5.46,8.56,12.32,18.14,4.73,11.66,12.46,14.38,8.75,14.32,9.09,999.0,5.08,6.51,11.47,9.38,11.56,3.03,1.28,6.02,10.07,1.48,12.08,4.24,10.81,5.3,18.73,14.69,6.02,12.73,11.34,9.65,9.13,10.51,1.28,9.09,7.84,8.85,12.37,10.86,18.33,12.57,2.99,4.49,16.2,13.13,8.23,7.72,5.03,7.94,11.17,15.6,2.46,13.5,7.08,11.94,11.1,15.7,11.58,6.31,9.8,10.96,6.34,7.09,9.8,8.11,11.65,21.23,8.22,10.81,2.46,19.67,22.17,9.9,5.39,21.0,5.46,10.57,10.51,5.46,8.03,5.46,14.29,2.39,4.85,11.7,5.46,11.37
25,6.38,10.02,14.42,13.49,24.12,10.98,24.75,12.41,24.45,12.73,4.12,12.03,5.7,5.95,12.08,22.18,2.23,15.05,12.87,17.68,11.72,15.44,14.13,5.08,999.0,3.11,8.82,11.17,13.33,8.08,6.18,7.24,13.08,5.02,13.75,5.97,8.68,7.42,22.64,15.19,7.24,9.3,11.79,5.8,13.77,8.93,6.18,14.13,12.9,13.71,12.58,12.74,22.27,15.35,2.44,6.94,19.88,16.11,13.28,3.72,9.83,7.1,10.01,19.12,7.25,15.58,6.69,11.61,10.16,16.84,7.98,8.13,11.55,7.91,9.91,12.09,5.76,6.72,11.16,24.37,5.01,8.68,7.25,23.42,25.94,6.35,5.75,25.04,5.7,8.4,6.95,5.7,12.72,5.7,17.91,4.09,8.17,9.75,5.7,14.81
26,3.87,10.34,13.3,11.07,22.98,11.94,23.02,9.93,23.42,9.9,1.22,14.24,3.98,2.84,9.27,21.31,5.32,13.88,10.26,16.35,10.49,13.01,15.4,6.51,3.11,999.0,5.74,9.29,11.3,9.09,7.2,5.64,11.78,7.09,11.65,5.09,5.58,6.3,21.65,12.53,5.64,6.44,9.24,3.15,13.78,5.89,7.2,15.4,14.06,15.33,9.91,10.81,21.29,13.77,4.95,6.16,18.75,14.62,14.49,1.3,11.54,4.43,7.03,17.9,8.96,13.6,4.31,8.79,7.23,14.38,5.19,6.68,9.62,4.89,12.35,13.48,3.29,3.87,8.31,22.77,1.95,5.58,8.96,22.27,24.78,3.5,4.09,24.11,3.98,5.3,4.12,3.98,14.54,3.98,16.81,6.54,7.63,6.65,3.98,13.69
27,4.81,13.63,13.86,8.8,22.75,15.87,21.5,7.64,23.38,6.23,5.0,19.36,6.52,2.99,5.88,21.68,11.05,14.27,7.47,16.14,11.29,10.41,19.45,11.47,8.82,5.74,999.0,8.96,10.1,13.35,11.74,7.31,12.18,12.41,10.2,8.2,1.22,8.53,21.76,9.2,7.31,2.2,6.93,3.67,16.23,2.32,11.74,19.45,18.04,19.8,6.95,9.95,21.46,13.3,10.59,8.95,18.78,14.24,18.52,5.3,16.3,4.29,3.29,17.8,13.88,12.19,5.17,5.47,3.77,11.52,2.38,8.16,9.07,1.18,17.71,17.77,4.03,3.67,4.97,21.56,3.82,1.22,13.88,22.05,24.39,2.9,6.65,24.24,6.52,1.25,2.58,6.52,19.26,6.52,17.02,12.09,10.29,1.71,6.52,14.2
28,5.58,7.47,4.92,3.41,14.02,10.12,13.73,3.13,14.58,5.43,8.17,15.57,5.5,8.14,4.95,12.75,12.58,5.32,4.01,7.33,2.7,5.0,13.32,9.38,11.17,9.29,8.96,999.0,2.22,8.97,8.6,3.93,3.26,10.85,2.71,5.49,7.74,4.14,12.89,5.76,3.93,11.15,3.22,10.51,8.37,6.67,8.6,13.32,12.0,14.38,4.24,1.58,12.58,4.57,10.99,4.91,9.92,5.48,12.47,10.21,12.11,5.39,6.09,8.97,10.73,4.41,5.08,4.9,5.64,6.34,10.88,3.18,0.42,9.51,14.95,12.32,10.95,6.22,5.04,13.49,9.05,7.74,10.73,13.31,15.75,10.06,5.44,15.39,5.5,7.74,10.32,5.5,14.46,5.5,8.09,11.49,4.82,7.74,5.5,5.25
29,7.48,9.14,4.73,2.18,12.65,11.74,11.79,2.77,13.3,5.19,10.13,17.42,7.64,9.83,4.96,11.74,14.79,4.86,3.46,6.12,3.76,3.07,14.7,11.56,13.33,11.3,10.1,2.22,999.0,10.94,10.72,6.13,3.44,13.04,0.54,7.71,8.9,6.35,11.73,4.34,6.13,12.3,3.33,12.18,9.23,7.79,10.72,14.7,13.45,15.92,3.91,0.72,11.46,3.3,13.22,7.12,8.77,4.23,13.9,12.12,13.98,7.13,6.92,7.77,12.79,2.3,7.01,5.12,6.44,4.3,12.25,5.4,1.82,10.84,16.96,13.93,12.63,7.93,5.46,11.66,10.84,8.9,12.79,11.95,14.29,11.65,7.59,14.19,7.64,8.97,11.83,7.64,16.15,7.64,7.16,13.71,6.88,8.65,7.64,4.94
30,8.63,2.68,9.2,12.36,17.97,2.91,19.98,11.83,18.07,13.57,8.95,6.66,6.87,10.66,12.91,15.63,7.7,9.82,12.65,12.48,7.51,13.94,6.31,3.03,8.08,9.09,13.35,8.97,10.94,999.0,1.93,6.67,8.65,3.82,11.47,5.24,12.49,5.55,16.29,14.68,6.67,14.9,11.59,12.13,6.35,11.97,1.93,6.31,4.97,6.44,12.69,10.21,15.9,11.14,6.01,4.81,13.98,11.52,5.4,10.37,3.22,9.33,12.36,13.49,2.13,12.51,8.41,12.61,12.17,15.23,13.88,6.46,9.37,13.05,6.04,4.45,12.35,9.74,12.43,19.27,10.57,12.49,2.13,17.34,19.79,12.26,6.75,18.46,6.87,12.3,12.85,6.87,5.99,6.87,12.15,5.06,4.18,13.24,6.87,9.5
31,7.15,4.04,9.84,11.86,19.09,4.84,20.67,11.17,19.27,12.64,7.14,7.76,5.4,8.93,11.95,16.87,6.01,10.49,11.93,13.2,7.7,13.58,8.2,1.28,6.18,7.2,11.74,8.6,10.72,1.93,999.0,5.59,8.98,2.55,11.25,3.92,10.96,4.67,17.47,14.1,5.59,13.17,10.82,10.28,7.85,10.54,0.0,8.2,6.88,8.18,11.89,10.01,17.07,11.5,4.24,3.85,14.97,12.02,7.3,8.47,4.56,7.91,11.07,14.38,2.31,12.56,7.01,11.61,10.94,14.94,12.09,5.67,9.01,11.34,6.56,6.28,10.48,8.21,11.36,20.05,8.75,10.96,2.31,18.42,20.92,10.45,5.3,19.72,5.4,10.74,11.05,5.4,7.53,5.4,13.07,3.63,3.87,11.78,5.4,10.19
32,2.62,6.39,7.68,6.64,17.35,8.78,17.56,5.77,17.79,7.05,4.65,13.24,1.66,5.33,6.37,15.72,8.68,8.25,6.45,10.72,4.87,8.53,12.35,6.02,7.24,5.64,7.31,3.93,6.13,6.67,5.59,999.0,6.14,7.42,6.57,1.78,6.25,1.24,16.03,8.71,0.0,9.25,5.32,7.55,8.99,5.51,5.59,12.35,10.93,12.93,6.36,5.51,15.68,8.2,7.15,1.86,13.12,9.02,11.42,6.72,9.87,3.02,5.72,12.27,7.89,8.35,2.17,6.02,5.51,9.93,8.56,1.06,4.32,7.38,12.15,10.85,7.93,3.7,5.8,17.23,5.91,6.25,7.89,16.64,19.14,7.3,1.57,18.5,1.66,6.11,7.73,1.66,12.64,1.66,11.18,7.85,3.0,6.8,1.66,8.07
33,8.39,6.38,1.67,5.58,11.21,8.81,11.81,5.89,11.67,8.36,10.77,14.72,7.8,11.1,7.98,9.67,14.08,2.15,6.71,4.61,1.37,6.34,11.48,10.07,13.08,11.78,12.18,3.26,3.44,8.65,8.98,6.14,999.0,11.5,3.88,7.11,10.96,5.67,9.92,7.77,6.14,14.36,6.23,13.44,5.81,9.91,8.98,11.48,10.3,12.84,7.08,2.96,9.58,2.52,12.34,6.18,6.99,3.08,10.73,12.85,11.39,8.38,9.35,6.13,10.7,4.07,7.88,8.02,8.9,7.33,14.02,5.1,3.26,12.67,14.62,10.93,13.86,9.21,8.22,11.32,11.89,10.96,10.7,10.5,13.0,13.06,7.69,12.4,7.8,10.95,13.38,7.8,13.23,7.8,5.06,12.41,5.25,11.0,7.8,2.03
