,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
12,1.1,9.9,14.75,16.64,2.38,6.78,16.63,17.78,13.3,2.66,11.56,999.0,7.49,16.18,10.03,5.78,15.47,18.48,7.66,14.86,6.7,7.01,9.93,1.98,17.51,9.92,9.91,14.69,11.7,7.16,3.03,6.03,11.91,14.2,9.9,1.8,2.32,11.15,2.53,9.79,15.55,15.06,3.03,9.58,6.06,12.1,7.27,8.4,12.37,12.51,9.14,11.04,13.26,4.27,8.16,5.88,10.25,3.76,4.66,15.29,8.56,1.96,3.91,13.41,2.25,7.25,8.13,5.88,4.02,11.89,6.36,14.57,14.37,7.23,7.17,10.76,4.05,7.99,17.12,9.76,2.54,4.46,3.07,18.45,7.25,6.5,15.68,2.24,5.35,6.17,18.45,7.25,15.9,12.41,10.34,4.84,9.93,12.63,16.13,3.1
13,7.04,6.76,13.12,13.43,6.21,13.94,9.3,10.58,15.49,8.77,9.55,7.49,999.0,11.3,12.49,7.35,8.0,15.61,13.36,14.54,2.81,2.82,2.45,5.54,14.07,15.54,14.51,8.27,7.82,13.86,8.72,12.68,14.78,11.81,16.11,7.55,6.94,12.22,9.21,11.6,8.07,13.56,8.72,7.55,11.44,5.98,14.14,8.72,14.08,13.72,15.47,3.67,7.83,8.97,12.46,12.63,16.17,3.75,5.56,7.81,3.03,8.23,3.74,6.71,5.47,10.61,10.2,12.63,4.99,12.31,8.97,8.62,15.57,3.78,0.81,16.0,7.0,14.66,15.68,15.47,5.24,3.1,10.03,17.85,10.61,12.42,8.41,7.03,11.93,1.45,16.16,10.61,14.56,9.68,15.19,11.52,9.01,14.4,13.82,6.19
14,16.42,17.65,23.87,23.33,13.85,22.82,8.44,7.82,26.78,18.5,20.47,16.18,11.3,999.0,23.72,18.46,9.6,25.5,23.59,25.62,14.12,14.11,10.61,14.48,23.72,25.87,25.28,4.54,18.17,23.34,18.66,22.2,25.99,22.35,26.04,17.24,16.95,23.52,18.63,22.88,10.57,24.34,18.66,18.66,21.76,14.84,23.43,20.02,25.38,25.01,25.29,11.26,16.87,19.38,23.26,22.05,26.31,13.63,11.61,9.86,13.83,17.8,13.99,14.21,15.2,21.6,21.41,22.05,15.73,23.58,20.01,3.39,26.85,15.05,12.11,26.54,17.7,24.16,26.34,25.74,15.12,12.59,19.25,28.74,21.6,22.48,7.81,17.0,21.51,11.5,26.37,21.6,25.33,20.31,25.88,21.01,20.22,25.7,24.21,16.59
15,9.07,7.91,7.42,10.61,11.93,9.5,20.63,22.16,3.31,7.59,6.56,10.03,12.49,23.72,999.0,5.29,18.85,11.54,5.64,6.01,9.73,9.81,13.93,10.52,11.53,6.18,3.88,20.67,9.07,8.01,7.13,7.64,2.29,8.06,7.73,8.24,7.93,2.24,8.14,1.16,18.39,7.45,7.13,6.57,5.21,12.3,8.61,4.08,2.42,2.87,7.69,14.13,11.8,5.79,3.1,7.88,7.13,10.45,13.83,18.53,10.65,8.16,9.98,13.99,9.4,2.8,2.31,7.88,8.17,3.36,3.9,21.1,4.48,8.98,11.69,5.73,6.48,8.24,8.89,6.34,9.32,11.43,8.39,9.24,2.8,6.03,20.0,7.96,7.42,12.23,10.85,2.8,7.85,7.75,4.62,7.64,5.07,2.65,9.14,7.73
16,4.68,5.09,8.99,11.1,7.13,8.87,16.07,17.52,8.5,4.3,5.97,5.78,7.35,18.46,5.29,999.0,14.44,12.81,6.71,9.15,4.74,4.9,9.1,5.6,12.01,8.63,7.25,15.62,6.88,8.07,3.87,7.06,7.54,8.56,9.57,4.13,3.46,5.69,5.04,4.61,14.15,9.28,3.87,4.27,4.92,8.79,8.55,2.62,7.26,7.17,9.08,9.58,9.15,2.96,5.22,7.15,9.41,5.2,8.76,14.16,6.1,4.45,4.72,10.43,4.43,3.29,3.0,7.15,2.9,6.25,1.63,15.96,9.09,4.27,6.58,8.89,1.74,8.73,11.34,8.63,4.28,6.16,5.74,12.74,3.29,6.1,15.33,3.55,6.42,6.96,12.7,3.29,10.12,6.97,7.97,6.24,4.22,7.57,10.42,2.83
17,15.04,11.18,16.4,14.95,13.93,21.91,1.92,3.52,21.28,16.7,13.62,15.47,8.0,9.6,18.85,14.44,999.0,16.99,20.98,18.68,9.82,9.6,5.62,13.5,15.13,23.04,21.65,5.1,10.82,21.74,16.61,20.58,21.05,14.72,23.81,15.52,14.86,17.82,17.18,17.76,0.98,16.87,16.61,12.49,19.07,7.04,22.06,14.77,19.76,19.13,23.21,4.86,8.63,16.65,19.65,20.54,23.76,11.75,12.59,0.36,8.35,16.2,11.73,5.69,13.47,17.67,16.78,20.54,12.72,17.47,16.03,6.32,20.69,10.17,8.46,23.33,14.61,22.53,18.58,23.01,13.23,11.02,18.01,21.19,17.67,20.14,1.89,14.96,19.83,9.3,18.08,17.67,17.78,13.0,22.39,19.44,14.16,20.07,16.24,14.02
18,17.38,9.12,4.15,2.2,19.25,20.67,18.87,20.4,10.93,17.05,6.92,18.48,15.61,25.5,11.54,12.81,16.99,999.0,17.08,6.02,13.47,13.26,15.15,17.74,1.86,17.67,15.33,21.2,7.78,19.34,16.59,18.73,12.16,4.27,19.26,16.93,16.21,9.3,17.78,10.72,16.1,4.1,16.59,8.99,16.17,10.66,19.93,10.31,10.02,9.13,19.22,14.28,8.64,15.41,14.53,18.92,18.62,16.44,20.12,16.64,12.57,17.26,15.92,11.45,16.66,13.3,11.65,18.92,14.71,8.18,12.93,22.17,8.98,12.43,14.96,17.06,14.52,19.68,3.38,17.85,16.41,16.92,18.38,5.61,13.3,17.24,18.8,16.3,18.31,16.45,1.43,13.3,3.89,6.21,15.99,18.35,8.6,10.1,2.47,15.38
19,7.2,11.5,12.93,15.95,10.03,4.03,22.52,23.89,7.89,5.12,11.28,7.66,13.36,23.59,5.64,6.71,20.98,17.08,999.0,11.64,11.16,11.38,15.46,9.13,16.88,2.28,2.84,21.48,13.13,2.43,4.92,2.46,6.18,13.31,2.86,6.36,6.66,7.82,5.14,6.37,20.76,13.01,4.92,10.37,1.92,15.48,3.02,7.75,7.77,8.44,2.4,16.13,15.65,4.39,2.56,2.74,2.81,10.07,12.29,20.72,12.74,5.84,9.83,17.14,8.41,4.08,5.72,2.74,8.38,8.93,5.33,21.59,9.72,10.91,12.71,3.12,6.4,2.61,14.53,2.15,8.51,11.09,4.79,14.74,4.08,1.18,21.7,6.6,2.7,12.51,16.46,4.08,13.48,12.48,2.94,3.17,9.45,7.89,14.64,7.21
20,13.78,7.98,2.67,5.91,16.25,15.5,20.59,22.19,4.91,12.84,5.19,14.86,14.54,25.62,6.01,9.15,18.68,6.02,11.64,999.0,11.84,11.75,15.06,14.71,6.65,11.89,9.55,21.83,7.86,14.03,12.36,13.61,6.2,4.27,13.53,13.11,12.55,3.97,13.51,5.51,17.96,2.34,12.36,7.0,11.11,11.64,14.63,6.58,4.09,3.26,13.59,14.68,10.21,11.04,9.11,13.84,12.83,13.95,17.7,18.32,11.8,13.25,13.42,13.06,13.55,8.36,6.92,13.84,11.78,3.01,8.59,22.56,3.01,10.79,13.75,11.18,10.84,14.24,2.94,12.1,13.36,14.72,13.94,3.6,8.36,12.02,20.23,12.62,13.33,14.88,5.04,8.36,2.14,5.67,10.15,13.48,5.6,4.12,4.02,11.97
21,5.91,4.36,10.6,11.36,6.36,12.38,11.38,12.81,12.68,7.13,7.0,6.7,2.81,14.12,9.73,4.74,9.82,13.47,11.16,11.84,999.0,0.31,4.37,5.11,12.1,13.24,11.99,10.95,5.81,12.02,6.95,10.88,12.02,9.44,13.99,6.11,5.34,9.41,7.73,8.81,9.63,11.03,6.95,4.91,9.26,5.4,12.39,5.9,11.26,10.9,13.41,4.98,6.71,6.85,9.95,10.87,13.95,3.34,6.71,9.56,1.87,6.76,2.94,6.74,4.46,8.03,7.46,10.87,3.05,9.51,6.37,11.38,12.76,1.07,2.0,13.59,4.8,12.79,13.18,13.2,4.16,3.52,8.57,15.23,8.03,10.34,10.61,5.45,10.14,3.08,13.86,8.03,12.01,7.33,12.7,9.8,6.26,11.59,11.48,4.39
22,6.21,4.17,10.46,11.14,6.65,12.65,11.19,12.63,12.72,7.41,6.86,7.01,2.82,14.11,9.81,4.9,9.6,13.26,11.38,11.75,0.31,999.0,4.21,5.41,11.87,13.44,12.15,10.86,5.57,12.28,7.23,11.14,12.09,9.27,14.21,6.4,5.63,9.41,8.01,8.87,9.4,10.89,7.23,4.79,9.48,5.09,12.65,5.93,11.29,10.9,13.64,4.75,6.41,7.09,10.12,11.14,14.16,3.63,6.96,9.34,1.56,7.06,3.24,6.43,4.77,8.18,7.55,11.14,3.34,9.49,6.52,11.33,12.75,0.96,2.02,13.77,5.04,13.04,13.03,13.41,4.47,3.78,8.86,15.12,8.18,10.57,10.44,5.74,10.41,3.23,13.68,8.18,11.88,7.14,12.87,10.07,6.19,11.61,11.3,4.67
23,9.45,7.07,13.26,12.95,8.62,16.3,7.05,8.45,16.71,11.08,9.88,9.93,2.45,10.61,13.93,9.1,5.62,15.15,15.46,15.06,4.37,4.21,999.0,7.98,13.46,17.58,16.35,6.85,7.59,16.13,11.0,14.97,16.21,11.77,18.27,9.9,9.24,13.31,11.57,12.94,5.63,13.73,11.0,8.18,13.55,4.68,16.45,9.94,15.23,14.75,17.65,1.38,6.74,11.1,14.32,14.93,18.27,6.18,7.72,5.41,3.37,10.58,6.12,4.87,7.87,12.38,11.72,14.93,7.14,13.2,10.72,7.5,16.5,4.96,2.84,17.95,9.07,16.93,15.75,17.53,7.63,5.54,12.39,18.13,12.38,14.59,6.25,9.34,14.22,3.86,15.9,12.38,14.72,9.7,17.07,13.83,9.8,15.55,13.67,8.42
24,1.94,8.82,14.26,15.78,1.55,8.7,14.65,15.8,13.82,4.02,10.85,1.98,5.54,14.48,10.52,5.6,13.5,17.74,9.13,14.71,5.11,5.41,7.98,999.0,16.61,11.41,11.07,12.77,10.55,8.95,4.22,7.79,12.59,13.49,11.57,2.78,2.68,11.27,4.18,10.07,13.6,14.61,4.22,8.75,7.36,10.47,9.12,8.13,12.72,12.72,10.83,9.14,11.8,5.14,9.16,7.66,11.84,1.88,3.35,13.32,6.9,3.32,2.18,11.68,1.17,7.88,8.39,7.66,3.04,11.86,6.64,12.7,14.64,5.82,5.27,12.15,4.06,9.78,16.73,11.27,1.36,2.48,4.88,18.3,7.88,8.01,13.7,2.69,7.07,4.2,17.86,7.88,15.51,11.56,11.59,6.58,9.42,13.01,15.49,2.82
25,16.43,7.83,4.23,0.93,18.09,20.27,17.01,18.54,11.45,16.3,6.04,17.51,14.07,23.72,11.53,12.01,15.13,1.86,16.88,6.65,12.1,11.87,13.46,16.61,999.0,17.7,15.4,19.39,6.31,19.04,15.86,18.33,12.48,3.59,19.24,16.05,15.29,9.3,17.04,10.57,14.24,4.38,15.86,7.93,15.79,8.9,19.62,9.65,10.34,9.43,19.12,12.53,6.85,14.76,14.37,18.5,18.65,15.2,18.8,14.78,11.05,16.44,14.7,9.62,15.58,12.94,11.26,18.5,13.62,8.2,12.35,20.38,9.66,11.09,13.46,17.2,13.66,19.45,4.56,17.86,15.31,15.6,17.7,7.09,12.94,16.91,16.95,15.4,17.85,15.0,3.13,12.94,4.59,5.1,16.1,17.84,7.86,10.48,2.62,14.42
26,9.48,13.11,13.58,16.79,12.29,5.23,24.62,26.02,7.49,7.4,12.48,9.92,15.54,25.87,6.18,8.63,23.04,17.67,2.28,11.89,13.24,13.44,17.58,11.41,17.7,999.0,2.35,23.71,14.62,3.66,7.2,4.29,5.84,14.21,1.66,8.64,8.93,8.41,7.4,7.17,22.78,13.58,7.2,11.89,4.14,17.27,4.08,9.2,7.82,8.63,1.98,18.18,17.24,6.6,3.64,4.55,0.95,12.33,14.57,22.76,14.73,8.12,12.07,18.95,10.68,5.6,7.02,4.55,10.56,9.52,7.11,23.85,9.52,12.89,14.86,1.15,8.55,3.26,14.83,0.28,10.78,13.36,6.98,14.63,5.6,3.43,23.83,8.87,4.76,14.74,16.89,5.6,13.89,13.69,1.8,5.27,10.74,7.84,15.3,9.43
27,9.24,11.25,11.25,14.49,12.19,6.79,23.32,24.78,5.27,7.25,10.34,9.91,14.51,25.28,3.88,7.25,21.65,15.33,2.84,9.55,11.99,12.15,16.35,11.07,15.4,2.35,999.0,22.77,12.64,5.15,6.93,5.3,3.57,11.94,3.98,8.35,8.43,6.1,7.49,4.94,21.31,11.24,6.93,9.97,3.87,15.54,5.7,7.29,5.48,6.29,4.12,16.81,15.33,5.95,2.05,5.58,3.29,11.65,14.38,21.36,13.3,7.97,11.3,17.23,10.16,3.98,5.09,5.58,9.62,7.2,5.64,23.02,7.24,11.49,13.77,1.87,7.61,5.06,12.48,2.55,10.2,12.69,7.32,12.35,3.98,3.85,22.59,8.4,5.47,13.89,14.54,3.98,11.54,11.54,0.78,5.89,8.68,5.52,12.97,8.69
28,14.63,13.87,19.88,19.05,12.62,21.46,4.22,4.19,23.53,16.6,16.63,14.69,8.27,4.54,20.67,15.62,5.1,21.2,21.48,21.83,10.95,10.86,6.85,12.77,19.39,23.71,22.77,999.0,14.13,21.68,16.66,20.5,22.95,18.29,24.15,15.33,14.86,20.15,16.9,19.72,6.06,20.35,16.66,15.02,19.58,10.6,21.87,16.74,22.07,21.6,23.45,7.17,12.57,17.11,20.72,20.4,24.28,11.44,10.67,5.34,10.22,15.97,11.66,9.79,13.19,18.88,18.41,20.4,13.18,20.05,17.23,1.24,23.35,11.72,9.03,24.23,15.21,22.5,22.27,23.62,13.03,10.46,17.64,24.76,18.88,20.47,3.41,14.94,19.77,8.97,22.13,18.88,21.32,16.32,23.44,19.3,16.65,22.39,20.06,14.28
29,10.68,1.84,5.75,5.62,11.97,15.74,12.74,14.33,10.82,11.03,2.85,11.7,7.82,18.17,9.07,6.88,10.82,7.78,13.13,7.86,5.81,5.57,7.59,10.55,6.31,14.62,12.64,14.13,999.0,14.84,10.66,13.9,10.97,4.19,15.88,10.48,9.68,7.47,11.76,7.9,10.14,6.22,10.66,2.75,11.56,3.79,15.35,5.42,9.31,8.56,15.53,6.97,2.75,9.84,10.98,14.0,15.52,9.0,12.52,10.47,4.79,10.99,8.52,5.29,9.61,9.08,7.6,14.0,7.69,6.87,7.86,14.95,9.95,4.84,7.18,14.5,8.26,15.43,8.18,14.69,9.32,9.32,12.53,10.63,9.08,12.76,12.37,9.79,13.28,8.7,8.37,9.08,7.2,2.21,13.42,13.12,4.0,9.6,6.09,8.71
30,7.05,13.11,15.19,18.1,9.5,1.65,23.15,24.43,10.31,5.1,13.26,7.16,13.86,23.34,8.01,8.07,21.74,19.34,2.43,14.03,12.02,12.28,16.13,8.95,19.04,3.66,5.15,21.68,14.84,999.0,5.14,1.18,8.59,15.45,2.91,6.36,6.92,10.15,4.78,8.66,21.63,15.3,5.14,12.11,3.3,16.8,0.6,9.63,10.2,10.84,2.12,16.97,17.21,5.25,4.92,1.29,3.51,10.27,11.78,21.51,13.75,5.71,10.15,18.4,8.51,6.1,7.78,1.29,9.02,11.25,6.99,21.65,12.15,11.97,13.3,4.79,7.25,0.83,16.89,3.4,8.69,11.22,4.1,17.17,6.1,2.13,22.27,6.83,1.93,12.8,18.78,6.1,15.81,14.44,5.04,2.38,11.39,10.31,16.88,7.71
31,2.32,8.83,12.64,14.95,5.26,5.43,18.01,19.3,10.36,0.48,9.82,3.03,8.72,18.66,7.13,3.87,16.61,16.59,4.92,12.36,6.95,7.23,11.0,4.22,15.86,7.2,6.93,16.66,10.66,5.14,999.0,3.97,8.92,12.37,7.49,1.44,1.8,8.49,1.19,7.04,16.52,12.88,0.0,8.13,3.14,12.0,5.46,6.28,9.52,9.76,6.79,11.86,12.71,1.35,5.13,3.94,7.67,5.22,7.47,16.38,8.75,1.07,5.04,13.52,3.5,4.33,5.46,3.94,3.91,9.35,3.78,16.72,11.56,7.04,8.16,7.93,2.43,5.94,14.84,7.07,3.63,6.21,1.88,15.9,4.33,3.84,17.14,1.72,3.22,7.72,16.37,4.33,13.64,10.84,7.4,2.85,8.01,9.77,14.15,2.59
32,5.88,12.14,14.6,17.4,8.39,1.94,21.97,23.26,10.22,3.93,12.46,6.03,12.68,22.2,7.64,7.06,20.58,18.73,2.46,13.61,10.88,11.14,14.97,7.79,18.33,4.29,5.3,20.5,13.9,1.18,3.97,999.0,8.52,14.74,3.9,5.18,5.75,9.67,3.61,8.14,20.48,14.73,3.97,11.19,2.56,15.73,1.52,8.8,9.94,10.5,3.12,15.81,16.21,4.17,4.6,0.28,4.37,9.1,10.67,20.34,12.63,4.54,8.97,17.31,7.33,5.43,7.09,0.28,7.87,10.74,6.11,20.49,11.95,10.86,12.13,5.34,6.14,2.0,16.41,4.06,7.51,10.05,2.96,16.87,5.43,1.61,21.1,5.65,0.75,11.63,18.24,5.43,15.3,13.61,5.36,1.21,10.58,10.09,16.26,6.55
33,11.02,9.99,8.25,11.62,13.95,10.21,22.85,24.39,1.72,9.35,8.28,11.91,14.78,25.99,2.29,7.54,21.05,12.16,6.18,6.2,12.02,12.09,16.21,12.59,12.48,5.84,3.57,22.95,10.97,8.59,8.92,8.52,999.0,9.26,7.5,10.16,9.95,3.55,9.8,3.29,20.56,8.15,8.92,8.64,6.44,14.38,9.17,6.3,2.15,3.06,7.69,16.37,13.71,7.64,4.05,8.79,6.74,12.65,15.93,20.73,12.9,9.98,12.2,16.05,11.51,4.72,4.58,8.79,10.39,4.45,6.08,23.39,3.68,11.25,13.98,5.02,8.62,8.6,9.12,6.08,11.46,13.65,9.9,8.79,4.72,6.93,22.24,9.96,8.5,14.5,11.24,4.72,8.29,9.39,4.05,8.82,7.05,2.08,9.92,9.86
