,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,12.01,3.87,8.47,1.63,9.1,7.78,7.15,8.87,16.07,3.0,999.0,11.34,8.41,11.79,8.3,3.46,9.61,3.29,4.53,7.06,6.25,6.25,7.25,7.15,6.95,9.45,8.32,7.38,9.19,17.57,10.12,7.85,4.27,14.16,5.2,17.91,4.53,16.48,18.94,12.0,9.09,8.79,6.49,2.23,4.92,9.15,3.29,5.78,4.23,18.46,7.04,4.43,3.96,7.17,8.51,16.92,6.97,23.4,16.19,6.71,15.73,15.96,4.28,11.52,3.29,4.57,6.58,8.99,8.63,11.39,7.37,1.74,2.23,4.88,3.29,5.74,4.62,9.92,10.24,6.68,11.34,9.28,3.51,8.47,5.75,6.07,4.61,5.74,8.81,8.08,3.29,10.42,14.09,7.08,12.01,4.94,4.27,8.99,4.9,5.6
12,4.56,14.84,3.54,11.06,15.75,18.99,16.63,18.33,20.5,11.03,11.34,999.0,5.55,2.74,17.39,12.66,10.12,11.07,12.55,16.41,5.68,5.68,12.48,16.63,6.0,15.18,8.59,18.24,8.73,25.44,9.27,19.07,12.1,18.22,15.73,21.51,6.81,22.15,16.54,16.77,16.75,6.69,12.97,11.72,13.89,2.94,11.07,17.12,15.53,26.34,4.44,15.59,12.83,6.2,8.13,20.43,6.06,34.73,20.25,18.0,20.34,23.12,15.37,16.73,11.07,11.81,14.94,2.72,15.04,0.42,15.62,13.08,11.72,8.33,11.07,16.52,9.69,15.77,18.41,4.79,0.0,2.16,14.68,3.54,16.85,17.34,8.27,17.07,8.9,14.92,11.07,2.38,18.18,11.69,4.56,16.25,8.29,2.57,13.03,16.73
13,9.25,11.0,2.32,7.42,15.75,16.07,11.84,13.41,21.83,6.81,8.41,5.55,999.0,7.8,12.41,8.32,12.2,6.72,11.5,11.59,2.55,2.55,7.09,11.84,1.48,9.69,3.04,15.78,3.31,25.19,4.04,16.13,11.06,19.61,13.55,23.26,4.86,22.96,20.46,17.74,11.46,9.12,12.73,9.78,9.22,2.68,6.72,13.77,12.06,26.1,4.82,12.82,8.32,1.26,2.61,22.17,7.24,31.25,21.74,14.37,21.59,23.21,12.68,17.49,6.72,7.02,14.01,5.35,9.63,5.29,14.8,9.93,9.78,3.83,6.72,12.37,4.96,10.28,13.14,4.82,5.55,4.87,11.06,2.32,12.97,13.67,3.98,13.88,3.39,9.59,6.72,6.63,19.55,6.28,9.25,13.18,7.6,5.09,12.0,13.98
14,1.85,15.55,5.53,11.88,14.48,19.04,17.87,19.62,18.52,12.15,11.79,2.74,7.8,999.0,18.75,13.75,8.2,12.25,11.96,17.68,7.15,7.15,14.32,17.87,7.86,17.1,10.82,18.06,11.09,24.05,11.73,19.13,11.55,16.27,15.51,19.37,7.46,20.35,13.84,15.03,18.4,4.99,11.95,11.65,15.12,5.13,12.25,17.47,16.0,24.92,4.85,15.68,14.01,8.15,10.41,18.3,5.29,34.85,18.22,18.48,18.4,21.62,15.43,15.08,12.25,13.21,14.15,2.99,16.84,3.16,14.74,13.5,11.65,9.82,12.25,17.34,11.18,17.7,20.0,5.2,2.74,3.08,15.28,5.53,17.5,17.86,9.68,17.34,11.19,16.64,12.25,1.42,16.24,13.56,1.85,16.48,8.02,3.11,12.4,16.77
15,19.45,5.16,13.88,7.31,16.14,9.25,1.22,1.05,23.13,6.65,8.3,17.39,12.41,18.75,999.0,5.17,17.91,6.52,12.18,1.25,11.74,11.74,5.74,1.22,11.47,4.79,10.11,10.41,10.65,22.32,11.05,9.2,12.1,21.53,10.2,25.13,11.44,22.91,27.23,19.37,2.27,16.83,14.2,10.15,3.67,14.54,6.52,6.95,6.26,23.11,13.96,8.43,4.81,11.37,10.59,24.24,14.8,20.5,23.38,6.23,22.75,21.5,8.62,18.78,6.52,5.58,13.3,15.76,3.96,17.26,13.9,7.38,10.15,9.06,6.52,3.92,7.69,4.72,2.23,13.64,17.39,15.77,5.83,13.88,4.97,5.88,9.14,7.47,10.22,3.52,6.52,17.33,21.46,6.47,19.45,7.64,12.41,15.65,12.36,8.8
16,14.35,2.9,9.29,2.17,12.33,8.48,4.15,5.92,19.36,1.63,3.46,12.66,8.32,13.75,5.17,999.0,12.93,1.62,7.88,3.99,7.01,7.01,4.31,4.15,7.08,6.1,6.98,8.78,7.78,20.11,8.54,8.5,7.67,17.52,7.35,21.25,6.34,19.59,22.29,15.35,5.65,11.68,9.88,5.61,1.53,9.98,1.62,5.91,4.26,20.98,8.91,5.87,0.51,7.11,7.34,20.28,9.63,22.98,19.52,6.22,19.01,18.76,5.9,14.83,1.62,1.78,9.63,10.78,5.22,12.6,10.37,3.35,5.61,4.53,1.62,4.05,3.38,6.53,6.9,8.58,12.66,10.87,3.22,9.29,4.72,5.54,4.49,6.18,7.34,4.65,1.62,12.33,17.45,4.43,14.35,5.73,7.29,10.7,8.19,6.83
17,6.85,13.16,10.3,10.78,6.9,14.21,16.75,18.45,10.39,11.87,9.61,10.12,12.2,8.2,17.91,12.93,999.0,12.12,6.62,16.67,9.93,9.93,15.77,16.75,11.21,18.43,14.33,12.74,15.01,16.04,15.94,14.32,6.44,8.12,10.43,11.43,8.12,12.15,9.36,6.85,18.57,3.44,5.35,7.95,14.45,10.5,12.12,13.68,12.82,16.89,7.41,11.46,13.4,11.63,14.16,10.34,4.96,29.35,10.13,14.93,10.24,13.53,11.16,6.96,12.12,13.49,7.72,7.78,17.76,10.48,8.01,10.74,7.95,11.4,12.12,14.99,12.27,18.97,19.82,7.37,10.12,8.5,12.6,10.3,14.62,14.51,11.07,13.32,14.86,17.3,12.12,7.77,8.08,15.27,6.85,12.49,5.81,8.05,6.8,12.2
18,12.94,4.33,7.67,1.66,12.38,9.73,5.62,7.37,19.34,0.29,3.29,11.07,6.72,12.25,6.52,1.62,12.12,999.0,7.8,5.43,5.4,5.4,3.98,5.62,5.46,6.37,5.63,9.81,6.47,20.71,7.31,9.76,7.51,17.38,8.06,21.14,4.94,19.77,21.46,15.24,6.57,10.52,9.71,5.5,2.87,8.36,0.0,7.25,5.54,21.6,7.45,6.81,1.77,5.5,5.95,20.13,8.4,24.54,19.44,7.7,19.0,19.19,6.77,14.77,0.0,1.38,9.86,9.27,5.65,10.99,10.63,3.96,5.5,2.92,0.0,5.65,1.86,6.89,8.01,7.12,11.07,9.32,4.49,7.67,6.25,7.01,2.86,7.44,6.04,5.19,0.0,10.83,17.31,3.8,12.94,6.87,6.33,9.17,8.18,7.88
19,11.48,7.08,10.7,6.14,4.61,7.66,10.96,12.52,11.54,7.51,4.53,12.55,11.5,11.96,12.18,7.88,6.62,7.8,999.0,10.95,8.98,8.98,11.78,10.96,10.07,13.95,12.26,6.34,13.11,13.7,14.08,7.77,0.46,9.64,3.88,13.39,6.68,12.03,15.42,7.48,13.35,7.5,2.03,2.3,9.21,11.25,7.8,7.08,6.43,14.61,8.21,4.85,8.39,10.41,12.34,12.4,6.69,23.2,11.67,8.36,11.21,11.81,4.55,6.99,7.8,9.1,2.52,9.85,13.1,12.75,3.3,4.82,2.3,8.73,7.8,8.77,8.88,14.41,14.3,7.91,12.55,10.41,6.44,10.7,8.22,7.98,8.4,6.71,12.79,12.53,7.8,10.85,9.58,11.57,11.48,5.89,4.3,9.98,0.51,5.58
20,18.33,3.97,12.93,6.11,14.97,8.46,0.28,1.94,21.97,5.53,7.06,16.41,11.59,17.68,1.25,3.99,16.67,5.43,10.95,999.0,10.74,10.74,5.3,0.28,10.57,5.01,9.49,9.49,10.1,21.4,10.6,8.43,10.86,20.34,9.1,23.97,10.32,21.81,25.98,18.18,2.9,15.63,12.98,8.91,2.56,13.61,5.43,6.03,5.16,22.2,12.86,7.33,3.68,10.5,9.96,23.07,13.61,20.65,22.21,5.48,21.59,20.49,7.51,17.59,5.43,4.62,12.13,14.7,4.06,16.31,12.74,6.14,8.91,8.09,5.43,2.96,6.75,5.08,3.38,12.54,16.41,14.73,4.64,12.93,4.07,5.04,8.14,6.53,9.66,3.49,5.43,16.26,20.28,5.95,18.33,6.61,11.19,14.6,11.14,7.79
21,8.2,9.35,2.31,5.59,13.2,14.03,10.96,12.66,19.34,5.38,6.25,5.68,2.55,7.15,11.74,7.01,9.93,5.4,8.98,10.74,999.0,0.0,7.2,10.96,1.28,10.01,4.45,13.58,5.08,22.66,6.01,14.1,8.54,17.13,11.25,20.81,2.32,20.43,18.59,15.23,11.25,7.11,10.19,7.37,8.21,3.01,5.4,11.89,10.22,23.58,2.89,10.69,7.15,1.7,4.24,19.72,5.05,29.51,19.27,12.64,19.09,20.67,10.52,14.97,5.4,6.16,11.5,4.23,9.7,5.6,12.28,7.9,7.37,2.69,5.4,10.94,4.06,10.61,12.87,2.75,5.68,4.09,9.29,2.31,11.36,11.95,2.6,11.93,4.96,9.49,5.4,5.78,17.07,6.47,8.2,11.17,5.06,4.06,9.49,11.86
22,8.2,9.35,2.31,5.59,13.2,14.03,10.96,12.66,19.34,5.38,6.25,5.68,2.55,7.15,11.74,7.01,9.93,5.4,8.98,10.74,0.0,999.0,7.2,10.96,1.28,10.01,4.45,13.58,5.08,22.66,6.01,14.1,8.54,17.13,11.25,20.81,2.32,20.43,18.59,15.23,11.25,7.11,10.19,7.37,8.21,3.01,5.4,11.89,10.22,23.58,2.89,10.69,7.15,1.7,4.24,19.72,5.05,29.51,19.27,12.64,19.09,20.67,10.52,14.97,5.4,6.16,11.5,4.23,9.7,5.6,12.28,7.9,7.37,2.69,5.4,10.94,4.06,10.61,12.87,2.75,5.68,4.09,9.29,2.31,11.36,11.95,2.6,11.93,4.96,9.49,5.4,5.78,17.07,6.47,8.2,11.17,5.06,4.06,9.49,11.86
23,15.4,6.93,8.96,5.64,16.35,12.52,5.58,6.79,23.32,4.27,7.25,12.48,7.09,14.32,5.74,4.31,15.77,3.98,11.78,5.3,7.2,7.2,999.0,5.58,6.51,2.82,4.44,13.01,4.92,24.41,5.32,12.53,11.49,21.36,11.65,25.13,7.91,23.71,25.01,19.22,4.4,13.72,13.69,9.47,3.87,9.55,3.98,9.91,8.39,25.28,9.94,10.16,3.87,6.29,4.95,24.11,11.54,25.93,23.42,9.9,22.98,23.02,10.2,18.75,3.98,2.7,13.77,11.43,2.55,12.28,14.53,7.61,9.47,4.69,3.98,7.32,3.53,3.41,6.08,9.7,12.48,11.24,7.4,8.96,8.31,9.27,4.94,10.26,4.5,2.52,3.98,12.97,21.29,0.81,15.4,9.93,9.97,11.25,12.15,11.07
24,18.5,3.94,13.16,6.25,14.93,8.27,0.0,1.77,21.92,5.72,7.15,16.63,11.84,17.87,1.22,4.15,16.75,5.62,10.96,0.28,10.96,10.96,5.58,999.0,10.81,5.26,9.76,9.34,10.37,21.25,10.88,8.24,10.88,20.31,9.01,23.92,10.49,21.73,26.05,18.15,3.08,15.76,12.98,8.95,2.76,13.84,5.62,5.88,5.07,22.05,13.05,7.24,3.86,10.74,10.22,23.03,13.76,20.37,22.17,5.28,21.54,20.37,7.43,17.56,5.62,4.86,12.09,14.89,4.32,16.53,12.69,6.17,8.95,8.32,5.62,2.81,6.99,5.31,3.42,12.72,16.63,14.93,4.61,13.16,3.9,4.86,8.36,6.38,9.93,3.76,5.62,16.45,20.24,6.23,18.5,6.49,11.3,14.79,11.14,7.66
25,9.09,9.66,2.46,6.02,14.38,14.64,10.81,12.44,20.6,5.51,6.95,6.0,1.48,7.86,11.47,7.08,11.21,5.46,10.07,10.57,1.28,1.28,6.51,10.81,999.0,9.26,3.24,14.32,3.83,23.76,4.73,14.69,9.63,18.39,12.08,22.08,3.51,21.65,19.79,16.48,10.75,8.33,11.37,8.31,8.11,3.09,5.46,12.37,10.67,24.68,4.04,11.36,7.14,0.42,2.99,21.0,6.3,29.91,20.53,13.01,20.34,21.81,11.22,16.2,5.46,5.95,12.57,5.08,9.06,5.83,13.36,8.49,8.31,2.55,5.46,11.11,3.82,9.86,12.41,3.95,6.0,4.79,9.68,2.46,11.65,12.32,2.63,12.46,3.74,8.92,5.46,6.55,18.33,5.73,9.09,11.75,6.28,4.87,10.57,12.52
26,18.21,8.06,11.68,7.91,18.43,13.3,5.26,5.75,25.46,6.64,9.45,15.18,9.69,17.1,4.79,6.1,18.43,6.37,13.95,5.01,10.01,10.01,2.82,5.26,9.26,999.0,6.8,14.11,7.04,25.88,7.13,13.28,13.72,23.6,13.19,27.34,10.69,25.66,27.72,21.44,2.66,16.5,15.94,11.66,5.0,12.24,6.37,10.75,9.5,26.72,12.76,11.53,5.59,9.0,7.3,26.36,14.32,25.25,25.61,10.4,25.11,24.7,11.63,20.93,6.37,4.99,15.72,14.23,0.99,14.95,16.44,9.4,11.66,7.5,6.37,7.78,6.3,0.6,4.1,12.52,15.18,14.02,8.66,11.68,8.88,9.88,7.75,11.19,6.69,1.63,6.37,15.76,23.53,3.54,18.21,11.06,12.62,14.05,14.28,12.26
27,12.2,9.87,5.29,6.91,16.79,15.36,9.76,11.15,23.33,5.83,8.32,8.59,3.04,10.82,10.11,6.98,14.33,5.63,12.26,9.49,4.45,4.45,4.44,9.76,3.24,6.8,999.0,15.4,0.87,25.81,1.82,15.39,11.86,21.18,13.48,24.92,6.31,24.18,23.03,19.18,8.83,11.56,13.83,10.19,7.43,5.72,5.63,12.86,11.16,26.72,7.29,12.39,6.8,2.85,0.51,23.84,9.49,29.83,23.31,13.2,23.04,24.05,12.32,18.84,5.63,5.32,14.66,8.22,6.88,8.31,15.46,9.48,10.19,3.53,5.63,10.88,3.82,7.37,10.51,7.18,8.59,7.82,10.11,5.29,11.67,12.52,3.87,13.07,0.55,6.95,5.63,9.6,21.12,3.66,12.2,12.51,9.03,7.98,12.73,13.49
28,17.74,6.12,15.72,8.53,7.52,1.75,9.34,10.18,13.69,9.59,7.38,18.24,15.78,18.06,10.41,8.78,12.74,9.81,6.34,9.49,13.58,13.58,13.01,9.34,14.32,14.11,15.4,999.0,16.26,11.91,17.12,1.86,6.68,12.62,2.55,15.78,11.61,12.95,20.7,10.68,12.39,13.82,7.42,6.51,9.26,16.37,9.81,3.46,4.65,12.72,13.8,3.02,9.16,14.54,15.67,15.07,12.79,16.88,14.08,4.33,13.28,11.18,3.11,10.0,9.81,10.55,5.2,15.64,13.12,18.36,5.27,5.94,6.51,12.16,9.81,6.53,11.58,14.35,12.6,13.45,18.24,16.09,5.61,15.72,5.44,4.53,11.92,2.97,15.84,12.49,9.81,16.84,12.55,13.2,17.74,3.09,10.06,15.71,6.03,1.95
29,12.55,10.67,5.62,7.78,17.63,16.19,10.37,11.7,24.13,6.67,9.19,8.73,3.31,11.09,10.65,7.78,15.01,6.47,13.11,10.1,5.08,5.08,4.92,10.37,3.83,7.04,0.87,16.26,999.0,26.68,0.98,16.22,12.71,21.97,14.34,25.7,7.06,25.02,23.6,19.98,9.23,12.16,14.66,11.05,8.14,5.96,6.47,13.67,11.98,27.58,7.85,13.24,7.57,3.41,0.85,24.62,10.13,30.55,24.1,13.98,23.85,24.91,13.18,19.65,6.47,6.08,15.52,8.63,7.24,8.43,16.32,10.34,11.05,4.39,6.47,11.62,4.68,7.58,10.89,7.77,8.73,8.17,10.93,5.62,12.44,13.3,4.72,13.9,0.45,7.37,6.47,9.94,21.91,4.18,12.55,13.34,9.81,8.37,13.59,14.33
30,22.86,17.82,24.23,19.12,9.7,13.17,21.25,22.05,7.88,20.43,17.57,25.44,25.19,24.05,22.32,20.11,16.04,20.71,13.7,21.4,22.66,22.66,24.41,21.25,23.76,25.88,25.81,11.91,26.68,999.0,27.63,13.24,14.13,9.17,12.77,9.18,20.35,5.4,18.75,9.36,24.29,19.06,12.62,15.63,20.91,24.71,20.71,15.38,16.39,0.91,21.49,14.35,20.57,24.1,25.94,9.37,19.41,19.54,8.51,16.15,7.65,2.63,14.27,9.11,20.71,21.76,11.2,22.77,24.9,25.73,10.41,16.82,15.63,22.29,20.71,18.44,22.18,26.16,24.5,21.25,25.44,23.44,17.22,24.23,17.36,16.44,21.97,14.87,26.32,24.26,20.71,23.32,9.16,24.44,22.86,14.85,17.75,22.97,13.2,13.65
31,13.25,11.44,6.34,8.68,18.61,17.0,10.88,12.1,25.11,7.53,10.12,9.27,4.04,11.73,11.05,8.54,15.94,7.31,14.08,10.6,6.01,6.01,5.32,10.88,4.73,7.13,1.82,17.12,0.98,27.63,999.0,17.02,13.69,22.94,15.25,26.67,8.03,25.99,24.45,20.96,9.48,13.03,15.64,12.01,8.78,6.62,7.31,14.46,12.78,28.54,8.72,14.11,8.3,4.32,1.81,25.59,11.04,31.16,25.08,14.71,24.83,25.88,14.06,20.63,7.31,6.8,16.48,9.38,7.45,8.94,17.28,11.22,12.01,5.36,7.31,12.29,5.56,7.63,11.11,8.66,9.27,8.89,11.73,6.34,13.16,14.04,5.69,14.7,1.31,7.67,7.31,10.63,22.88,4.65,13.25,14.17,10.78,9.12,14.56,15.19
32,18.96,5.64,16.32,8.71,9.37,0.12,8.24,8.84,15.51,9.58,7.85,19.07,16.13,19.13,9.2,8.5,14.32,9.76,7.77,8.43,14.1,14.1,12.53,8.24,14.69,13.28,15.39,1.86,16.22,13.24,17.02,999.0,8.06,14.47,3.9,17.6,12.31,14.67,22.49,12.54,11.32,15.14,9.07,7.49,8.68,17.0,9.76,2.62,4.24,13.99,14.66,3.49,8.81,14.87,15.71,16.9,13.91,15.72,15.91,2.97,15.1,12.75,3.71,11.86,9.76,10.27,6.96,16.56,12.29,19.16,7.09,6.21,7.49,12.37,9.76,5.51,11.6,13.45,11.33,14.31,19.07,16.95,5.3,16.32,4.4,3.41,12.17,2.32,15.79,11.66,9.76,17.85,14.41,12.83,18.96,2.95,11.11,16.61,7.53,2.36
33,11.09,7.04,10.24,5.86,4.96,7.95,10.88,12.47,11.83,7.22,4.27,12.1,11.06,11.55,12.1,7.67,6.44,7.51,0.46,10.86,8.54,8.54,11.49,10.88,9.63,13.72,11.86,6.68,12.71,14.13,13.69,8.06,999.0,9.89,4.18,13.65,6.23,12.39,15.37,7.74,13.19,7.15,2.22,2.06,9.04,10.79,7.51,7.23,6.47,15.05,7.76,5.02,8.18,9.97,11.93,12.65,6.27,23.55,11.93,8.49,11.5,12.22,4.72,7.27,7.51,8.83,2.97,9.4,12.88,12.3,3.75,4.72,2.06,8.34,7.51,8.77,8.53,14.18,14.19,7.46,12.1,9.96,6.42,10.24,8.28,8.09,8.0,6.88,12.4,12.32,7.51,10.42,9.82,11.26,11.09,6.05,3.84,9.53,0.96,5.82
