,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,10.39,2.44,4.09,10.21,9.81,11.67,5.12,6.6,7.38,10.52,999.0,10.95,2.09,9.28,5.65,3.65,12.14,18.8,9.04,9.68,7.27,10.96,3.01,8.91,3.37,7.46,4.53,4.3,5.36,7.55,2.0,8.91,9.26,4.31,4.8,10.21,2.5,6.13,13.06,3.71,6.6,6.12,8.91,17.59,10.22,6.56,1.91,8.68,3.41,4.03,3.97,7.45,9.22,8.8,9.5,3.56,6.2,5.79,14.99,9.47,9.96,9.27,5.32,2.05,5.89,9.75,4.41,4.41,9.22,11.19,5.6,10.7,4.32,7.25,6.05,11.24,5.62,8.75,13.84,5.78,6.07,7.19,13.85,2.0,7.0,3.65,7.6,9.22,4.09,2.51,3.74,5.67,9.13,7.95,6.91,3.82,8.35,7.88,7.91,15.74
12,2.54,8.81,14.66,16.89,17.39,3.14,14.16,6.29,12.35,19.38,10.95,999.0,12.38,1.78,15.56,11.29,2.08,13.88,7.45,16.77,3.87,18.61,8.04,9.39,11.19,18.02,15.13,15.21,14.89,17.61,10.88,15.99,12.89,13.7,14.51,16.89,12.71,17.04,5.39,12.78,6.29,4.91,9.77,19.98,10.37,14.65,10.63,17.95,9.63,14.98,10.57,12.75,2.24,4.87,7.57,11.17,13.21,14.61,17.78,4.57,18.67,16.57,13.44,9.68,16.84,16.29,6.55,6.55,15.26,14.37,15.39,10.91,7.01,16.91,14.66,1.42,16.49,13.65,15.68,16.38,7.41,4.48,15.2,10.88,15.67,13.3,13.49,10.55,14.66,13.36,9.08,16.6,12.65,10.47,4.21,14.54,15.77,17.93,6.2,17.95
13,12.11,4.42,2.29,11.54,10.93,13.43,6.22,8.6,6.13,11.15,2.09,12.38,999.0,10.63,6.17,5.5,13.32,18.63,9.16,10.95,8.91,11.99,4.82,11.0,5.23,5.68,4.58,3.76,6.17,7.74,3.93,10.23,8.09,5.39,2.71,11.54,0.42,5.36,14.95,5.08,8.6,7.47,10.99,16.14,9.73,4.61,1.82,9.25,5.49,3.24,3.26,9.25,10.85,10.73,9.59,5.44,4.57,6.87,13.56,11.38,10.69,10.51,6.74,4.14,4.95,11.15,6.02,6.02,10.75,9.92,6.21,12.77,5.41,7.74,7.19,12.47,5.04,7.33,12.65,5.64,8.13,8.97,12.75,3.93,7.99,1.58,9.29,11.27,2.29,1.34,5.83,4.9,8.0,9.99,8.55,3.83,9.63,5.88,8.37,14.39
14,3.08,7.25,12.92,15.91,16.29,4.19,12.79,5.37,10.67,18.13,9.28,1.78,10.63,999.0,14.1,9.94,3.0,13.66,6.11,15.73,2.56,17.53,6.44,8.94,9.81,16.27,13.56,13.57,13.47,16.15,9.37,14.93,11.32,12.27,12.73,15.91,10.97,15.4,6.45,11.35,5.37,3.18,9.28,18.71,9.05,12.88,8.87,16.62,8.26,13.31,8.79,11.8,1.88,4.58,6.31,9.81,11.46,13.28,16.43,4.54,17.43,15.5,12.15,8.14,15.17,15.32,4.93,4.93,14.33,12.89,13.95,10.66,5.25,15.5,13.36,2.06,14.86,12.01,14.39,14.81,6.43,3.44,13.94,9.37,14.39,11.53,12.5,10.07,12.92,11.65,7.74,14.95,11.09,9.77,2.84,12.94,14.66,16.15,4.68,16.66
15,14.3,6.92,5.88,6.1,5.12,15.38,1.75,9.79,12.3,4.98,5.65,15.56,6.17,14.1,999.0,4.39,17.09,24.45,14.69,5.4,11.7,6.0,7.76,9.82,4.43,7.41,1.82,3.14,0.85,2.05,4.76,4.9,14.25,1.88,7.63,6.1,6.31,3.61,16.12,2.8,9.79,11.15,9.6,22.11,15.75,10.15,7.34,3.09,5.97,3.74,9.29,5.9,13.5,12.05,15.15,4.49,10.59,1.84,19.57,12.74,4.52,4.95,2.92,6.0,4.01,5.89,9.27,9.27,5.97,16.04,0.26,10.85,9.76,1.6,2.13,16.16,3.01,13.42,18.79,1.83,8.76,11.21,18.91,4.76,2.28,7.25,5.41,9.42,5.88,5.0,6.54,3.52,14.17,8.19,11.35,2.44,4.27,8.81,13.52,20.44
16,9.92,3.24,6.81,6.89,6.79,10.99,2.87,5.4,10.98,8.24,3.65,11.29,5.5,9.94,4.39,999.0,12.94,21.46,11.66,6.47,7.45,8.02,4.02,6.06,0.29,9.73,4.59,5.36,3.64,6.39,1.66,5.65,12.82,2.51,8.06,6.89,5.87,6.93,11.79,1.62,5.4,7.21,5.95,21.21,13.37,10.11,5.5,6.68,1.68,5.54,7.51,3.8,9.17,7.67,12.12,0.14,9.86,3.34,18.61,8.36,7.56,6.11,2.27,2.42,7.01,6.37,5.37,5.37,5.7,14.77,4.18,7.57,6.33,5.62,3.43,12.01,6.25,12.38,17.38,5.64,4.39,6.87,17.34,1.66,4.47,7.07,3.98,6.04,6.81,5.18,2.22,6.59,12.68,4.72,7.12,4.33,5.19,10.61,10.23,19.34
17,4.59,10.2,15.58,18.81,19.24,4.98,15.79,8.2,12.31,21.12,12.14,2.08,13.32,3.0,17.09,12.94,999.0,11.99,6.85,18.65,5.53,20.47,9.39,11.45,12.81,18.86,16.5,16.44,16.47,19.13,12.35,17.86,12.53,15.26,15.2,18.81,13.62,18.27,7.09,14.35,8.2,6.04,11.82,18.99,9.62,15.0,11.52,19.62,11.26,16.15,11.09,14.67,4.23,6.93,6.85,12.81,13.46,16.28,16.95,6.65,20.42,18.44,15.14,11.11,18.01,18.21,7.86,7.86,17.2,13.8,16.94,12.99,7.93,18.5,16.35,0.93,17.75,13.46,14.78,17.76,9.3,6.31,14.24,12.35,17.38,14.05,15.4,12.61,15.58,14.42,10.73,17.81,12.3,12.48,5.83,15.86,17.61,18.59,6.02,17.01
18,16.38,18.22,20.18,28.28,28.25,16.96,23.81,18.59,13.47,29.3,18.8,13.88,18.63,13.66,24.45,21.46,11.99,999.0,9.82,27.91,15.75,29.47,17.46,22.46,21.21,22.37,23.12,22.38,24.16,26.26,20.14,27.08,11.96,23.04,18.82,28.28,18.67,23.87,19.08,22.29,18.59,14.77,22.78,12.03,9.02,16.99,17.14,27.48,19.99,21.84,15.37,24.46,15.51,18.24,9.36,21.32,15.53,24.45,11.58,18.18,28.72,27.57,23.67,19.06,23.38,27.72,16.33,16.33,26.88,11.38,24.41,24.28,15.13,26.05,24.66,12.46,23.64,13.33,9.82,24.25,19.45,16.77,9.13,20.14,25.67,18.27,25.01,23.53,20.18,19.96,19.68,23.43,11.87,23.0,15.85,22.35,26.64,21.23,11.25,10.89
19,9.16,8.43,11.04,18.52,18.44,10.3,13.99,9.56,5.81,19.5,9.04,7.45,9.16,6.11,14.69,11.66,6.85,9.82,999.0,18.13,7.08,19.66,7.71,13.52,11.41,13.83,13.47,12.88,14.36,16.57,10.32,17.31,5.71,13.24,10.05,18.52,9.29,14.51,12.56,12.48,9.56,5.52,13.78,12.6,2.94,9.03,7.51,17.7,10.25,12.39,6.03,14.83,7.8,10.0,0.46,11.53,7.41,14.63,10.34,10.21,18.91,17.78,13.86,9.26,14.08,17.97,6.73,6.73,17.18,6.97,14.64,15.48,5.36,16.29,14.84,6.49,14.18,6.74,8.28,14.65,10.2,8.04,7.84,10.32,15.86,9.18,15.33,14.47,11.04,10.48,9.99,14.05,5.48,13.71,7.03,12.71,16.85,13.12,1.7,10.56
20,14.83,9.7,11.17,0.71,0.87,15.55,4.73,10.48,16.98,3.67,9.68,16.77,10.95,15.73,5.4,6.47,18.65,27.91,18.13,999.0,13.17,1.88,10.44,8.36,6.72,12.76,7.18,8.52,4.98,5.57,7.93,0.83,18.91,5.56,12.86,0.71,11.19,8.86,15.51,5.98,10.48,13.41,8.0,27.09,19.78,15.31,11.59,3.82,7.93,9.09,13.65,4.07,14.53,12.25,18.58,6.6,15.52,4.1,24.51,12.83,3.04,0.45,4.37,8.89,9.33,0.85,11.66,11.66,1.8,20.8,5.22,8.36,12.78,4.6,3.77,17.74,8.34,18.27,23.49,7.09,9.36,12.35,23.53,7.93,3.14,12.28,3.29,7.42,11.17,10.02,8.3,8.86,18.79,6.74,12.91,7.67,1.33,14.21,16.66,25.32
21,3.23,5.01,11.18,13.36,13.73,4.58,10.31,2.89,10.35,15.59,7.27,3.87,8.91,2.56,11.7,7.45,5.53,15.75,7.08,13.17,999.0,14.97,4.28,6.71,7.33,14.58,11.3,11.45,11.03,13.74,7.03,12.37,11.41,9.84,11.29,13.36,9.28,13.28,6.42,8.91,2.89,1.93,7.03,19.39,9.86,11.9,7.29,14.11,5.77,11.27,7.76,9.25,1.95,2.94,7.41,7.32,10.67,10.78,16.96,3.28,14.89,12.94,9.62,5.84,13.11,12.76,2.89,2.89,11.78,13.19,11.53,8.57,3.92,13.05,10.84,4.6,12.7,11.81,15.08,12.54,3.9,1.02,14.74,7.03,11.86,10.04,9.94,7.78,11.18,9.75,5.23,12.84,11.18,7.34,0.36,10.73,12.1,14.69,5.4,17.34
22,16.7,11.26,11.89,2.06,1.24,17.43,5.85,12.31,18.11,2.42,10.96,18.61,11.99,17.53,6.0,8.02,20.47,29.47,19.66,1.88,14.97,999.0,12.04,10.23,8.26,13.01,7.82,9.12,5.83,5.49,9.36,2.62,20.05,6.68,13.63,2.06,12.18,9.08,17.38,7.27,12.31,15.12,9.86,28.07,21.16,16.14,12.84,3.49,9.58,9.73,14.89,5.95,16.37,14.12,20.12,8.16,16.51,5.18,25.52,14.7,2.09,2.04,5.8,10.41,9.61,2.58,13.33,13.33,3.63,21.9,5.89,10.13,14.36,4.76,4.91,19.55,8.66,19.32,24.63,7.42,11.19,14.17,24.71,9.36,4.0,13.2,5.16,9.26,11.89,10.93,9.99,9.18,19.95,8.61,14.7,8.43,2.89,14.56,18.25,26.36
23,7.38,0.84,7.02,10.82,10.81,8.67,6.64,3.87,8.19,12.17,3.01,8.04,4.82,6.44,7.76,4.02,9.39,17.46,7.71,10.44,4.28,12.04,999.0,7.01,3.8,10.42,7.12,7.18,7.21,9.8,3.0,9.62,9.8,6.01,7.42,10.82,5.23,9.01,10.13,5.13,3.87,3.39,7.13,18.25,9.67,8.59,3.5,10.49,2.55,6.99,4.83,7.18,6.23,5.91,8.16,3.88,7.73,7.22,15.67,6.56,11.52,10.11,6.28,1.77,8.83,10.27,1.52,1.52,9.47,11.75,7.63,8.98,2.35,9.25,7.37,8.46,8.45,9.7,14.16,8.37,3.67,4.18,14.02,3.0,8.42,6.16,7.63,7.64,7.02,5.51,2.34,8.57,9.61,6.57,3.92,6.5,9.19,10.7,6.22,16.27
24,7.05,6.9,12.7,8.25,9.15,7.46,8.07,3.96,15.19,11.71,8.91,9.39,11.0,8.94,9.82,6.06,11.45,22.46,13.52,8.36,6.71,10.23,7.01,999.0,6.22,15.76,10.52,11.41,8.96,11.5,7.19,7.74,16.73,8.17,13.7,8.25,11.4,12.89,7.16,7.5,3.96,8.0,0.39,25.13,16.05,15.36,10.25,10.89,5.51,11.59,11.83,4.48,7.26,4.52,13.9,6.04,14.68,8.13,22.58,4.91,10.99,8.33,6.91,6.89,13.03,7.67,7.12,7.12,6.61,18.67,9.56,2.0,8.78,10.49,7.96,10.64,12.21,16.71,20.94,11.42,3.45,5.69,20.72,7.19,8.66,12.55,5.27,1.17,12.7,11.03,5.19,12.59,16.53,1.72,6.64,10.36,7.79,16.55,11.82,23.12
25,9.88,3.0,6.58,7.16,7.03,10.97,2.98,5.38,10.69,8.41,3.37,11.19,5.23,9.81,4.43,0.29,12.81,21.21,11.41,6.72,7.33,8.26,3.8,6.22,999.0,9.54,4.51,5.22,3.71,6.45,1.37,5.91,12.53,2.54,7.8,7.16,5.6,6.83,11.82,1.63,5.38,7.03,6.13,20.92,13.09,9.83,5.21,6.82,1.56,5.37,7.22,4.09,9.09,7.66,11.87,0.21,9.57,3.49,18.32,8.36,7.75,6.37,2.48,2.16,6.89,6.64,5.17,5.17,5.98,14.48,4.23,7.78,6.1,5.72,3.6,11.87,6.16,12.09,17.09,5.6,4.4,6.79,17.05,1.37,4.65,6.8,4.27,6.25,6.58,4.94,2.12,6.48,12.39,4.93,7.0,4.21,5.43,10.4,9.99,19.04
26,17.77,9.9,3.41,13.47,12.36,19.08,8.67,14.03,8.91,11.21,7.46,18.02,5.68,16.27,7.41,9.73,18.86,22.37,13.83,12.76,14.58,13.01,10.42,15.76,9.54,999.0,5.79,4.56,8.03,7.55,8.66,12.31,10.54,8.12,3.79,13.47,5.32,3.94,20.52,8.48,14.03,13.13,15.67,16.67,13.42,5.42,7.4,9.56,10.44,4.22,7.95,12.82,16.52,16.25,14.21,9.73,6.84,9.09,14.41,16.93,11.1,12.32,9.74,9.37,3.43,13.3,11.69,11.69,13.35,11.75,7.63,17.28,11.02,8.27,9.42,18.04,4.42,9.26,14.36,5.68,13.39,14.61,14.73,8.66,9.68,4.82,12.52,15.76,3.41,4.96,10.92,3.9,10.58,14.43,14.22,5.62,11.68,1.68,13.46,15.41
27,14.15,6.32,4.07,7.87,6.93,15.32,2.88,9.79,10.63,6.64,4.53,15.13,4.58,13.56,1.82,4.59,16.5,23.12,13.47,7.18,11.3,7.82,7.12,10.52,4.51,5.79,999.0,1.34,2.26,3.16,4.29,6.63,12.59,2.42,5.82,7.87,4.65,2.37,16.3,3.03,9.79,10.47,10.36,20.34,14.29,8.35,5.98,4.75,5.87,1.92,7.8,7.09,13.19,12.1,13.92,4.64,8.86,3.3,17.81,12.79,6.26,6.73,3.99,5.46,2.56,7.62,8.64,8.64,7.59,14.34,1.97,11.81,8.83,3.23,3.64,15.58,1.69,11.7,17.09,1.26,8.88,10.96,17.24,4.29,4.04,5.51,6.75,10.31,4.07,3.32,6.45,2.1,12.51,9.01,10.95,0.76,6.0,7.1,12.43,18.69
28,14.44,6.45,2.8,9.2,8.26,15.67,4.14,10.25,9.6,7.81,4.3,15.21,3.76,13.57,3.14,5.36,16.44,22.38,12.88,8.52,11.45,9.12,7.18,11.41,5.22,4.56,1.34,999.0,3.59,4.17,4.66,7.97,11.54,3.56,4.57,9.2,3.73,1.83,16.81,3.97,10.25,10.41,11.28,19.12,13.46,7.11,5.39,5.94,6.39,0.63,7.01,8.26,13.38,12.55,13.32,5.39,7.74,4.61,16.62,13.25,7.48,8.07,5.18,5.68,1.71,8.96,8.66,8.66,8.9,13.23,3.3,12.81,8.6,4.44,4.95,15.54,1.33,10.58,15.98,1.97,9.43,11.22,16.17,4.66,5.38,4.41,7.97,11.3,2.8,2.42,6.94,1.39,11.48,9.98,11.09,1.07,7.33,5.79,11.97,17.52
29,13.56,6.37,6.19,5.65,4.82,14.62,0.9,9.02,12.3,5.15,5.36,14.89,6.17,13.47,0.85,3.64,16.47,24.16,14.36,4.98,11.03,5.83,7.21,8.96,3.71,8.03,2.26,3.59,999.0,2.75,4.22,4.39,14.25,1.21,7.89,5.65,6.35,4.34,15.31,2.12,9.02,10.58,8.75,22.25,15.56,10.37,7.16,3.34,5.27,4.12,9.16,5.08,12.8,11.27,14.82,3.75,10.69,1.07,19.69,11.95,4.61,4.53,2.07,5.44,4.68,5.38,8.7,8.7,5.33,16.08,0.6,10.01,9.3,2.04,1.4,15.53,3.71,13.49,18.82,2.61,7.99,10.5,18.91,4.22,1.87,7.38,4.62,8.57,6.19,5.11,5.83,4.2,14.15,7.33,10.69,2.7,3.75,9.35,13.12,20.54
30,16.31,8.96,6.93,6.27,4.99,17.37,3.59,11.78,13.75,3.74,7.55,17.61,7.74,16.15,2.05,6.39,19.13,26.26,16.57,5.57,13.74,5.49,9.8,11.5,6.45,7.55,3.16,4.17,2.75,999.0,6.8,5.35,15.69,3.91,8.7,6.27,7.79,3.64,18.03,4.83,11.78,13.18,11.25,23.25,17.45,11.23,9.12,2.01,8.0,4.8,10.97,7.29,15.53,14.02,17.02,6.5,11.91,3.38,20.77,14.7,3.55,5.16,4.64,8.04,4.21,6.27,11.31,11.31,6.67,17.4,2.22,12.33,11.74,1.08,3.54,18.2,3.34,14.75,20.15,2.22,10.74,13.24,20.33,6.8,3.02,8.57,6.65,10.98,6.93,6.46,8.57,3.82,15.63,9.82,13.4,3.92,4.81,9.13,15.46,21.68
31,9.87,2.16,5.51,8.41,8.16,11.05,3.7,5.59,9.32,9.25,2.0,10.88,3.93,9.37,4.76,1.66,12.35,20.14,10.32,7.93,7.03,9.36,3.0,7.19,1.37,8.66,4.29,4.66,4.22,6.8,999.0,7.13,11.18,3.02,6.57,8.41,4.32,6.42,12.15,2.17,5.59,6.39,7.15,19.56,11.85,8.51,3.84,7.52,1.78,4.66,5.86,5.46,8.91,7.89,10.78,1.57,8.2,4.32,16.95,8.59,8.63,7.55,3.57,1.24,6.37,7.91,4.51,4.51,7.31,13.12,4.63,8.89,5.12,6.25,4.52,11.42,5.8,10.72,15.74,5.51,4.79,6.67,15.72,0.0,5.54,5.51,5.64,7.38,5.51,3.84,2.3,6.02,11.04,6.08,6.68,3.78,6.61,9.36,8.99,17.68
32,14.09,8.87,10.56,1.31,1.43,14.84,4.04,9.7,16.23,4.05,8.91,15.99,10.23,14.93,4.9,5.65,17.86,27.08,17.31,0.83,12.37,2.62,9.62,7.74,5.91,12.31,6.63,7.97,4.39,5.35,7.13,999.0,18.15,4.86,12.22,1.31,10.49,8.44,14.87,5.22,9.7,12.59,7.39,26.37,18.98,14.65,10.82,3.81,7.1,8.51,12.88,3.35,13.75,11.51,17.76,5.78,14.8,3.44,23.78,12.1,3.36,0.6,3.59,8.07,8.89,0.99,10.84,10.84,1.42,20.05,4.7,7.89,11.96,4.32,3.1,16.95,7.89,17.53,22.74,6.66,8.58,11.56,22.76,7.13,2.63,11.6,2.55,6.85,10.56,9.34,7.48,8.41,18.03,6.08,12.1,7.07,0.64,13.71,15.84,24.58
33,14.16,10.14,8.91,19.46,18.96,15.43,14.23,13.07,1.95,19.21,9.26,12.89,8.09,11.32,14.25,12.82,12.53,11.96,5.71,18.91,11.41,20.05,9.8,16.73,12.53,10.54,12.59,11.54,14.25,15.69,11.18,18.15,999.0,13.39,7.29,19.46,7.95,12.67,17.59,12.93,13.07,9.49,16.89,8.46,3.54,5.12,7.36,17.31,11.99,10.92,5.32,16.56,12.71,14.28,5.8,12.71,3.87,14.89,5.87,14.68,18.77,18.49,14.57,10.59,12.12,19.01,9.68,9.68,18.47,1.97,14.3,18.72,8.01,15.79,15.19,12.09,12.61,1.38,4.59,13.5,13.29,12.15,4.66,11.18,16.05,7.13,16.81,17.43,8.91,9.27,12.0,12.29,0.23,16.37,11.21,11.86,17.58,9.3,6.69,6.53
