,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,10.86,19.09,14.13,13.65,4.74,9.57,10.09,20.22,14.23,12.69,999.0,21.64,3.76,1.87,6.51,20.66,4.16,8.7,6.12,18.26,12.2,20.38,3.43,14.32,1.74,14.33,22.75,6.45,22.54,18.74,11.78,5.33,1.95,12.03,21.7,8.68,16.64,7.93,7.48,5.93,12.88,8.49,2.4,13.82,5.6,5.01,12.06,19.73,21.85,9.57,7.36,12.26,10.4,3.45,14.32,9.91,17.21,6.98,14.45,10.07,15.52,18.61,12.43,14.28,12.68,10.81,5.54,3.78,3.17,4.46,5.5,1.74,12.51,7.36,3.4,9.09,12.44,16.02,17.43,3.19,24.96,4.54,4.46,6.9,21.52,1.74,18.79,6.72,2.25,5.45,1.64,12.3,4.76,6.96,5.73,9.85,20.18,16.69,7.36,17.23
12,12.59,3.14,7.52,8.0,17.17,16.75,17.76,15.13,16.29,17.47,21.64,999.0,19.06,21.74,19.65,16.99,22.93,18.55,15.52,18.93,20.64,20.23,22.07,13.62,20.54,7.78,2.57,15.47,1.78,5.69,21.46,16.58,20.58,9.87,8.93,14.97,14.72,16.03,17.55,24.32,18.36,14.6,22.38,11.18,18.3,16.7,21.28,18.86,1.37,18.85,17.67,10.17,12.21,23.15,13.62,11.73,7.04,14.95,15.3,22.64,7.14,15.98,19.13,7.96,8.96,11.02,16.95,23.21,18.47,17.32,23.04,20.54,18.73,17.67,20.88,12.72,14.16,5.62,11.89,19.02,3.48,23.81,17.18,22.39,3.58,20.54,21.19,14.96,19.77,16.2,21.78,9.92,24.88,14.75,19.99,12.75,18.08,10.15,17.67,14.74
13,10.05,16.82,11.61,11.3,4.34,5.83,6.45,16.47,10.5,9.02,3.76,19.06,999.0,2.85,3.28,16.91,3.97,5.16,4.11,14.62,8.97,16.77,3.04,10.58,2.04,11.42,20.48,5.43,20.17,15.56,8.75,4.68,1.89,9.21,20.51,5.05,12.88,4.22,3.75,5.65,9.29,8.02,3.38,10.27,1.87,2.87,8.96,16.05,19.46,6.09,3.64,9.16,7.16,4.08,10.58,7.68,13.95,5.84,10.69,7.56,12.47,14.86,8.95,11.32,10.35,8.9,5.6,4.17,2.66,2.26,4.53,2.04,8.97,3.64,1.87,6.35,8.7,13.49,13.74,0.85,22.49,4.82,2.92,4.96,19.46,2.04,15.31,4.4,1.6,3.59,2.97,9.29,5.83,5.38,2.7,8.74,16.47,13.12,3.64,13.47
14,11.78,19.37,14.24,13.86,5.6,8.3,8.66,19.04,12.9,11.25,1.87,21.74,2.85,999.0,4.92,19.34,2.37,7.2,6.36,16.76,10.49,18.84,1.57,13.26,1.29,14.19,23.04,7.16,22.77,18.4,10.01,6.13,1.18,11.93,22.54,7.88,15.45,6.99,6.23,4.21,11.35,9.5,0.76,13.11,4.43,5.1,10.31,18.26,22.06,8.01,6.1,11.97,9.99,1.84,13.26,10.15,16.8,7.66,13.21,8.23,15.28,17.33,10.84,14.1,12.89,11.22,6.64,2.12,3.73,4.46,3.66,1.29,10.95,6.1,1.72,9.02,11.39,16.13,16.5,2.72,25.13,2.91,4.78,5.04,21.92,1.29,17.17,6.83,2.03,5.71,0.24,12.08,3.48,7.44,4.11,10.62,18.78,15.95,6.1,16.04
15,12.5,17.82,12.57,12.46,7.42,3.78,3.82,14.37,8.11,6.37,6.51,19.65,3.28,4.92,999.0,14.53,4.21,2.31,6.5,11.84,5.75,13.93,3.88,8.91,4.85,11.87,21.39,8.16,20.96,15.36,5.47,7.65,4.6,9.94,22.39,4.68,10.82,3.62,2.13,4.92,6.44,10.77,4.97,9.48,1.96,5.51,5.7,13.35,20.25,3.1,2.0,9.48,7.45,4.93,8.91,9.28,13.67,8.46,8.55,4.43,12.63,12.57,5.93,11.69,11.59,10.68,8.68,4.76,5.91,5.09,3.64,4.85,6.03,2.0,3.2,7.58,7.13,14.32,12.27,4.13,23.13,4.97,5.87,2.75,20.61,4.85,12.28,6.47,4.74,6.2,5.14,9.75,6.21,7.81,0.81,11.11,13.9,12.12,2.0,11.4
16,20.12,17.63,14.96,15.61,19.09,11.09,10.72,1.86,6.44,8.18,20.66,16.99,16.91,19.34,14.53,999.0,18.63,12.22,16.93,3.77,10.32,3.64,18.41,6.92,18.92,13.03,19.56,18.48,18.77,11.45,11.32,18.88,18.73,13.65,24.63,12.51,4.27,12.93,13.18,18.7,8.34,20.1,19.48,9.12,15.06,17.05,10.93,2.54,18.28,11.54,13.3,12.43,12.61,19.43,6.92,15.92,10.66,18.33,6.25,13.71,12.13,2.09,9.13,12.72,15.57,16.92,19.99,19.22,18.71,17.18,17.67,18.92,8.85,13.3,17.65,14.71,8.6,15.15,5.65,17.59,19.61,19.26,17.78,15.99,20.08,18.92,5.61,16.3,18.49,17.26,19.54,12.84,20.47,17.53,15.33,18.99,1.43,7.66,13.3,3.74
17,13.79,20.76,15.53,15.25,7.71,7.98,7.98,18.55,12.26,10.45,4.16,22.93,3.97,2.37,4.21,18.63,999.0,6.46,8.03,15.72,9.07,17.71,0.98,13.1,3.43,15.21,24.42,9.13,24.08,19.12,8.42,8.19,3.21,13.06,24.41,8.33,15.01,7.3,6.11,1.88,10.37,11.6,1.76,13.45,4.73,6.76,8.76,17.28,23.37,7.09,5.97,12.88,10.83,0.92,13.1,11.65,17.46,9.6,12.75,6.35,16.17,16.71,9.72,15.08,14.3,12.86,8.84,0.62,5.81,6.11,1.42,3.43,9.9,5.97,2.1,10.28,11.3,17.39,16.45,4.31,26.38,0.88,6.63,3.11,23.42,3.43,15.85,8.36,4.02,7.45,2.56,13.06,2.06,9.24,3.48,12.55,17.91,16.2,5.97,15.59
18,12.99,17.03,11.89,11.93,8.76,1.86,1.51,12.09,5.81,4.06,8.7,18.55,5.16,7.2,2.31,12.22,6.46,999.0,7.32,9.57,4.01,11.68,6.19,6.81,6.99,10.88,20.48,9.1,19.98,13.86,4.11,8.86,6.75,9.24,22.18,3.93,8.56,3.12,1.84,6.89,4.18,11.6,7.28,7.82,3.36,6.64,4.2,11.07,19.28,0.96,1.86,8.53,6.66,7.23,6.81,9.24,12.17,9.29,6.29,4.21,11.42,10.26,3.79,10.65,11.15,10.69,9.98,7.04,7.57,6.41,5.69,6.99,3.82,1.86,5.48,7.43,5.15,13.49,10.19,5.97,22.02,7.17,7.18,4.3,19.88,6.99,10.16,7.07,6.74,7.22,7.41,8.88,8.41,8.53,3.12,11.58,11.6,10.26,1.86,9.13
19,6.03,13.04,8.0,7.55,2.25,6.87,8.0,16.05,11.0,10.13,6.12,15.52,4.11,6.36,6.5,16.93,8.03,7.32,999.0,15.47,11.3,17.65,7.06,10.04,5.1,8.28,16.71,1.8,16.46,12.82,11.41,1.96,5.18,5.98,16.4,4.54,12.66,4.57,5.48,9.76,10.72,4.31,7.07,8.65,4.54,1.28,11.52,16.68,15.76,8.24,5.47,6.39,4.84,7.99,10.04,3.81,11.37,1.99,10.81,10.9,9.54,14.84,10.72,8.26,6.58,4.87,3.07,8.14,2.96,1.93,8.64,5.1,10.58,5.47,5.95,3.09,8.34,9.9,12.61,3.74,18.86,8.86,1.66,8.84,15.56,5.1,16.69,0.7,4.33,0.68,6.36,6.35,9.74,1.32,6.29,4.68,16.83,11.44,5.47,13.21
20,19.62,18.99,15.39,15.9,17.47,8.9,8.17,4.98,4.48,5.6,18.26,18.93,14.62,16.76,11.84,3.77,15.72,9.57,15.47,999.0,6.92,2.19,15.64,6.37,16.53,13.55,21.43,17.17,20.69,13.24,7.85,17.36,16.31,13.53,25.73,10.93,4.29,11.05,10.89,15.55,5.4,19.16,16.78,9.15,12.75,15.32,7.46,1.6,20.13,8.75,10.99,12.3,11.85,16.58,6.37,15.32,12.06,17.13,4.92,10.29,13.0,3.19,6.0,13.22,15.64,16.53,18.51,16.33,16.74,15.32,14.62,16.53,5.83,10.99,15.03,13.81,7.42,16.03,7.05,15.38,21.89,16.27,16.01,12.87,21.66,16.53,2.28,14.93,16.22,15.67,16.97,12.75,17.43,16.31,12.65,18.36,2.51,8.86,10.99,4.19
21,16.8,19.61,14.79,14.98,12.77,4.77,3.5,10.79,4.99,3.28,12.2,20.64,8.97,10.49,5.75,10.32,9.07,4.01,11.3,6.92,999.0,8.75,9.17,7.31,10.59,13.42,22.82,13.09,22.22,15.38,1.04,12.87,10.33,12.25,25.37,7.42,7.8,6.88,5.83,8.68,2.49,15.55,10.36,9.46,7.29,10.65,0.7,8.51,21.55,3.07,5.87,11.28,9.77,9.97,7.31,12.82,13.76,13.25,5.94,3.4,13.59,8.74,1.58,13.14,14.33,14.25,13.99,9.69,11.51,10.41,7.85,10.59,2.0,5.87,8.82,11.01,6.48,16.13,10.32,9.82,24.02,9.51,11.19,6.06,22.48,10.59,6.78,11.0,10.48,11.22,10.73,11.7,10.63,12.48,6.48,15.39,9.32,11.13,5.87,8.25
22,21.71,20.55,17.25,17.8,19.65,11.07,10.32,5.39,6.66,7.76,20.38,20.23,16.77,18.84,13.93,3.64,17.71,11.68,17.65,2.19,8.75,999.0,17.69,8.36,18.66,15.36,22.77,19.35,22.0,14.57,9.6,19.55,18.43,15.52,27.41,13.11,6.01,13.24,13.05,17.43,7.5,21.31,18.84,11.06,14.9,17.5,9.22,1.37,21.47,10.83,13.15,14.28,13.95,18.59,8.36,17.42,13.55,19.3,7.02,12.03,14.7,4.27,8.02,15.04,17.6,18.59,20.7,18.33,18.92,17.51,16.57,18.66,7.89,13.15,17.12,15.94,9.55,17.75,8.43,17.54,23.01,18.22,18.19,14.79,23.13,18.66,2.4,17.11,18.37,17.86,19.06,14.72,19.36,18.48,14.73,20.47,2.26,10.37,13.15,5.74
23,12.81,19.86,14.64,14.34,6.73,7.55,7.7,18.24,11.99,10.25,3.43,22.07,3.04,1.57,3.88,18.41,0.98,6.19,7.06,15.64,9.17,17.69,999.0,12.65,2.49,14.39,23.52,8.15,23.19,18.38,8.62,7.21,2.25,12.2,23.44,7.63,14.67,6.64,5.58,2.84,10.25,10.62,1.2,12.82,4.03,5.79,8.93,17.18,22.49,6.92,5.44,12.08,10.04,1.15,12.65,10.71,16.74,8.61,12.41,6.72,15.38,16.45,9.66,14.27,13.39,11.91,7.88,1.14,4.83,5.14,2.11,2.49,9.81,5.44,1.19,9.38,10.81,16.51,15.96,3.33,25.51,1.79,5.64,3.5,22.5,2.49,15.91,7.41,3.04,6.47,1.8,12.24,2.81,8.27,3.09,11.57,17.76,15.6,5.44,15.25
24,13.41,13.09,9.07,9.55,12.24,5.13,5.43,6.04,2.68,4.04,14.32,13.62,10.58,13.26,8.91,6.92,13.1,6.81,10.04,6.37,7.31,8.36,12.65,999.0,12.61,7.28,15.95,11.56,15.29,8.15,8.26,12.0,12.46,7.17,19.56,5.77,2.65,6.39,7.07,13.7,4.88,13.22,13.56,2.83,8.83,10.26,8.0,7.14,14.65,6.56,7.21,5.93,5.73,13.76,0.0,9.14,6.6,11.41,1.72,10.02,6.95,4.85,5.73,6.95,9.27,10.26,13.09,13.63,12.03,10.47,12.48,12.61,5.31,7.21,11.68,7.81,1.88,9.88,3.38,11.15,16.89,13.87,11.0,11.1,15.89,12.61,8.32,9.41,12.08,10.41,13.43,6.38,15.12,10.61,9.62,12.21,7.02,3.82,7.21,3.18
25,10.5,18.13,13.03,12.63,4.33,7.83,8.36,18.5,12.49,10.96,1.74,20.54,2.04,1.29,4.85,18.92,3.43,6.99,5.1,16.53,10.59,18.66,2.49,12.61,999.0,13.05,21.8,5.88,21.54,17.35,10.22,4.86,0.28,10.78,21.25,7.04,14.92,6.25,5.74,5.31,11.16,8.24,2.03,12.23,3.86,3.86,10.49,18.0,20.84,7.88,5.62,10.88,8.95,3.08,12.61,8.9,15.77,6.38,12.72,8.68,14.18,16.88,10.74,12.98,11.66,9.95,5.42,3.31,2.45,3.23,4.55,0.0,10.81,5.62,1.94,7.85,10.73,14.93,15.76,1.6,23.92,4.1,3.5,5.64,20.66,0.0,17.11,5.6,0.77,4.44,1.26,10.96,4.76,6.16,4.1,9.34,18.45,15.1,5.62,15.5
26,7.91,6.21,1.93,2.62,10.27,9.14,10.26,11.47,9.82,10.49,14.33,7.78,11.42,14.19,11.87,13.03,15.21,10.88,8.28,13.55,13.42,15.36,14.39,7.28,13.05,999.0,9.6,8.75,9.11,4.67,14.13,9.75,13.05,2.3,12.3,7.2,9.36,8.25,9.79,16.55,11.4,8.93,14.79,4.45,10.54,9.32,14.0,14.05,8.41,11.28,9.9,2.39,4.44,15.49,7.28,4.86,3.56,8.31,8.95,15.05,1.42,11.31,12.03,0.33,2.9,4.96,10.42,15.53,11.22,9.89,15.27,13.05,11.66,9.9,13.2,5.24,7.09,2.72,7.42,11.48,11.25,16.09,9.91,14.62,9.08,13.05,15.58,7.63,12.3,8.94,14.25,2.15,17.2,7.85,12.22,7.24,13.64,5.47,9.9,9.66
27,12.92,3.67,8.89,9.19,18.12,18.73,19.81,17.7,18.64,19.7,22.75,2.57,20.48,23.04,21.39,19.56,24.42,20.48,16.71,21.43,22.82,22.77,23.52,15.95,21.8,9.6,999.0,16.39,0.82,8.21,23.6,17.53,21.87,11.46,6.95,16.75,17.19,17.79,19.34,25.91,20.61,15.14,23.72,13.39,19.91,17.94,23.43,21.4,1.31,20.86,19.45,11.97,13.95,24.56,15.95,12.9,9.44,15.86,17.65,24.64,9.22,18.51,21.34,9.83,10.15,11.95,17.74,24.65,19.6,18.58,24.65,21.8,20.95,19.45,22.34,14.14,16.35,7.08,14.4,20.35,2.64,25.29,18.35,24.14,1.83,21.8,23.68,16.21,21.03,17.38,23.06,11.65,26.31,15.79,21.66,13.35,20.64,12.61,19.45,17.24
28,4.66,12.76,8.08,7.49,1.73,8.65,9.79,17.51,12.69,11.89,6.45,15.47,5.43,7.16,8.16,18.48,9.13,9.1,1.8,17.17,13.09,19.35,8.15,11.56,5.88,8.75,16.39,999.0,16.23,13.41,13.19,1.14,6.03,6.54,15.38,6.26,14.2,6.36,7.27,10.95,12.5,2.62,7.91,9.9,6.2,2.66,13.3,18.34,15.55,10.03,7.25,7.23,6.05,8.93,11.56,3.91,12.1,0.53,12.44,12.58,10.11,16.4,12.51,8.8,6.55,4.46,1.7,9.14,3.44,3.19,9.92,5.88,12.37,7.25,7.13,4.02,9.93,9.93,13.91,4.85,18.69,9.9,2.53,10.34,15.1,5.88,18.45,2.24,5.17,1.96,7.1,7.08,10.64,0.99,7.86,3.46,18.45,12.58,7.25,14.74
29,12.94,3.48,8.55,8.91,17.96,18.21,19.26,16.91,17.97,19.09,22.54,1.78,20.17,22.77,20.96,18.77,24.08,19.98,16.46,20.69,22.22,22.0,23.19,15.29,21.54,9.11,0.82,16.23,999.0,7.46,23.02,17.37,21.59,11.06,7.65,16.3,16.47,17.35,18.89,25.54,19.99,15.1,23.43,12.78,19.52,17.68,22.85,20.64,0.71,20.33,19.0,11.5,13.51,24.25,15.29,12.65,8.74,15.71,16.98,24.12,8.65,17.75,20.73,9.33,9.88,11.77,17.62,24.33,19.38,18.31,24.27,21.54,20.34,19.0,22.01,13.81,15.75,6.69,13.65,20.06,2.5,24.95,18.12,23.71,2.36,21.54,22.95,15.94,20.77,17.13,22.79,11.21,25.99,15.59,21.26,13.28,19.86,11.89,19.0,16.5
30,12.27,6.31,5.92,6.71,14.88,12.0,12.84,9.62,10.78,12.13,18.74,5.69,15.56,18.4,15.36,11.45,19.12,13.86,12.82,13.24,15.38,14.57,18.38,8.15,17.35,4.67,8.21,13.41,7.46,999.0,16.27,14.38,17.31,6.89,13.38,10.8,9.03,11.85,13.24,20.25,13.0,13.53,18.94,6.08,14.39,13.76,16.05,13.2,6.91,13.99,13.37,6.48,8.41,19.52,8.15,9.53,1.7,12.98,9.77,17.73,3.3,10.31,13.82,4.6,7.34,9.54,15.09,19.51,15.7,14.29,18.95,17.35,13.41,13.37,17.22,9.73,9.01,4.87,6.2,15.75,8.79,19.99,14.4,18.0,8.63,17.35,15.5,12.14,16.62,13.46,18.49,6.47,21.16,12.49,15.86,11.78,12.47,4.5,13.37,9.05
31,17.08,20.34,15.42,15.57,12.73,5.22,3.97,11.82,6.01,4.24,11.78,21.46,8.75,10.01,5.47,11.32,8.42,4.11,11.41,7.85,1.04,9.6,8.62,8.26,10.22,14.13,23.6,13.19,23.02,16.27,999.0,12.88,9.96,12.84,25.94,7.82,8.83,7.15,5.94,7.87,3.5,15.71,9.82,10.3,7.19,10.67,0.39,9.45,22.34,3.25,5.95,11.93,10.31,9.34,8.26,13.22,14.64,13.39,6.94,2.44,14.38,9.77,2.58,13.86,14.88,14.66,13.97,9.04,11.35,10.36,7.14,10.22,2.99,5.95,8.38,11.4,7.31,16.83,11.32,9.6,24.86,8.8,11.15,5.34,23.21,10.22,7.53,11.18,10.19,11.28,10.25,12.34,9.86,12.64,6.14,15.67,10.29,12.08,5.95,9.28
32,5.65,13.9,9.16,8.59,0.6,8.64,9.71,18.01,12.91,11.95,5.33,16.58,4.68,6.13,7.65,18.88,8.19,8.86,1.96,17.36,12.87,19.55,7.21,12.0,4.86,9.75,17.53,1.14,17.37,14.38,12.88,999.0,5.04,7.49,16.44,6.46,14.62,6.37,7.05,10.04,12.5,3.41,6.89,10.55,5.74,2.22,13.03,18.6,16.69,9.81,7.01,8.09,6.71,7.93,12.0,4.96,13.02,1.67,12.75,12.08,11.08,16.79,12.43,9.78,7.65,5.59,1.15,8.15,2.41,2.56,9.08,4.86,12.32,7.01,6.26,4.79,10.29,11.03,14.53,4.01,19.82,8.93,1.79,9.64,16.24,4.86,18.52,2.61,4.19,1.71,6.06,7.98,9.61,1.9,7.26,4.53,18.77,13.31,7.01,15.17
33,10.67,18.19,13.07,12.68,4.53,7.64,8.14,18.33,12.3,10.74,1.95,20.58,1.89,1.18,4.6,18.73,3.21,6.75,5.18,16.31,10.33,18.43,2.25,12.46,0.28,13.05,21.87,6.03,21.59,17.31,9.96,5.04,999.0,10.79,21.4,6.93,14.74,6.11,5.55,5.08,10.93,8.43,1.9,12.14,3.68,3.93,10.22,17.78,20.89,7.64,5.43,10.86,8.91,2.9,12.46,8.97,15.73,6.53,12.54,8.4,14.17,16.69,10.5,12.98,11.72,10.05,5.64,3.12,2.63,3.28,4.29,0.28,10.57,5.43,1.66,7.87,10.58,14.97,15.63,1.57,23.97,3.9,3.61,5.36,20.75,0.28,16.87,5.65,0.87,4.54,1.2,10.95,4.61,6.28,3.84,9.49,18.24,15.0,5.43,15.33
