colonia,Calle,# de casa,Código postal,Unnamed: 4,Ubicacion,Latitude,Longitude
LOMAS DEL PARADERO,LUIS QUINTANAR,746,44840,Guadalajara,LOMAS DEL PARADERO LUIS QUINTANAR 746 44840 Guadalajara,20.6501203,-103.3200361
VILLAS SAN IGNACIO,PRIV LUIS G MON,337,45180,zapopan,VILLAS SAN IGNACIO PRIV LUIS G MON 337 45180 zapopan,20.7346756,-103.3710032
VALLARTA SAN JORGE,TUCIDIDES,156,44690,Guadalajara,VALLARTA SAN JORGE TUCIDIDES 156 44690 Guadalajara,20.6755195,-103.3988528
INF LA TUZANIA,CAPULINES,40,45138,zapopan,INF LA TUZANIA CAPULINES 40 45138 zapopan,20.7318681,-103.4131707
LA PERLA,PEDRO LANDAZURI,733,44360,Guadalajara,LA PERLA PEDRO LANDAZURI 733 44360 Guadalajara,20.6828464,-103.3325044
HDA SAN ISIDRO,EJIDO,570,45147,zapopan,HDA SAN ISIDRO EJIDO 570 45147 zapopan,20.7311616,-103.398173
COUNTRY CLUB,AV JORGE ALVARE,1535,44610,Guadalajara,COUNTRY CLUB AV JORGE ALVARE 1535 44610 Guadalajara,20.7021029,-103.367393
LOMAS DL PARAISO 1,RAFAEL CARDENAS,290,44250,Guadalajara,LOMAS DL PARAISO 1 RAFAEL CARDENAS 290 44250 Guadalajara,20.7248011,-103.3191934
JARDINES D NVO MEXIC,SEGUNDA NORTE,5699,45138,zapopan,JARDINES D NVO MEXIC SEGUNDA NORTE 5699 45138 zapopan,20.7692654,-103.4473724
CANTARRANAS,MIGUEL BERNAL,3327,44829,Guadalajara,CANTARRANAS MIGUEL BERNAL 3327 44829 Guadalajara,20.6588519,-103.2912823
COPALITA,AV AMARANTO,175,45200,zapopan,COPALITA AV AMARANTO 175 45200 zapopan,20.8101768,-103.4544621
LOMAS DEL REFUGIO,AGUA PRIETA,111,45186,zapopan,LOMAS DEL REFUGIO AGUA PRIETA 111 45186 zapopan,20.7411317,-103.3355912
ARENALES TAPATIOS,AV GUADALUPE,132,45066,zapopan,ARENALES TAPATIOS AV GUADALUPE 132 45066 zapopan,20.6667157,-103.3938876
JARDINES D NVO MEXIC,SEXTA PTE,535,45138,zapopan,JARDINES D NVO MEXIC SEXTA PTE 535 45138 zapopan,20.7672196,-103.4379033
TABACHINES,PASEO DE LOS CH,3040,45188,zapopan,TABACHINES PASEO DE LOS CH 3040 45188 zapopan,20.7408232,-103.3687889
OBREROS D L CONSTRUC,ABEDUL,274,44900,Guadalajara,OBREROS D L CONSTRUC ABEDUL 274 44900 Guadalajara,20.6546669,-103.364757
LADRON DE GUEVARA,AVENIDA MEXICO,2582,44600,Guadalajara,LADRON DE GUEVARA AVENIDA MEXICO 2582 44600 Guadalajara,20.6800329,-103.3822859
EL MANANTIAL S REFOR,AVDE LA PATRIA,202,44470,Guadalajara,EL MANANTIAL S REFOR AVDE LA PATRIA 202 44470 Guadalajara,20.6209342,-103.3499186
SAN VICENTE,MONTES MARCIANO,2173,44330,Guadalajara,SAN VICENTE MONTES MARCIANO 2173 44330 Guadalajara,20.6960687,-103.3139733
LA LOMA,LUIS PAEZ BROTC,1574,44410,Guadalajara,LA LOMA LUIS PAEZ BROTC 1574 44410 Guadalajara,20.6608715,-103.3222651
JARDINES DE LA CRUZ,ISLA ASENCION,3108,44950,Guadalajara,JARDINES DE LA CRUZ ISLA ASENCION 3108 44950 Guadalajara,20.6375951,-103.3810856
ECHEVERRIA,JOSE ARTEAGA,2985,44970,Guadalajara,ECHEVERRIA JOSE ARTEAGA 2985 44970 Guadalajara,20.6256839,-103.3666996
OBLATOS PONIENTE,HACIENDA LA PUR,2415,44700,Guadalajara,OBLATOS PONIENTE HACIENDA LA PUR 2415 44700 Guadalajara,20.6958496,-103.2980962
BATALLON SN PATRICIO,CALZADA INDEPEN,503,44300,Guadalajara,BATALLON SN PATRICIO CALZADA INDEPEN 503 44300 Guadalajara,20.6856139,-103.3364619
"FRACC, LOS MOLINOS",PLATA,70,45200,zapopan,"FRACC, LOS MOLINOS PLATA 70 45200 zapopan",20.8193378,-103.4428879
TABACHINES,PASEO DE LOS AV,3101,45188,zapopan,TABACHINES PASEO DE LOS AV 3101 45188 zapopan,20.7408232,-103.3687889
SANTA TERESITA,ALFREDO CHAVERO,16,44600,Guadalajara,SANTA TERESITA ALFREDO CHAVERO 16 44600 Guadalajara,20.6837463,-103.3687217
LOMAS DE RIO VERDE,DEMOSTENES,3550,44720,Guadalajara,LOMAS DE RIO VERDE DEMOSTENES 3550 44720 Guadalajara,20.6993366,-103.2814995
LAGOS D OTE ZONA TET,LICURGO,336,44770,Guadalajara,LAGOS D OTE ZONA TET LICURGO 336 44770 Guadalajara,20.6751707,-103.3473385
MESA COLORADA PTE,NABO,543,45189,zapopan,MESA COLORADA PTE NABO 543 45189 zapopan,20.7630106,-103.346334
CONJ LOMAS ALTAS,PASEO DEL ARCO,4098,45128,zapopan,CONJ LOMAS ALTAS PASEO DEL ARCO 4098 45128 zapopan,20.6848788,-103.4100003
SAN ANDRES,GOMEZ FARIAS,2319,44810,Guadalajara,SAN ANDRES GOMEZ FARIAS 2319 44810 Guadalajara,20.6625598,-103.3068097
ARENALES TAPATIOS,CROMITA,69,45066,zapopan,ARENALES TAPATIOS CROMITA 69 45066 zapopan,20.6333153,-103.4591793
MIGUEL HIDALGO,15 DE SEPTIEMBR,3017,45186,zapopan,MIGUEL HIDALGO 15 DE SEPTIEMBR 3017 45186 zapopan,20.7459284,-103.3486213
AGRICOLA,DALIA,138,45236,zapopan,AGRICOLA DALIA 138 45236 zapopan,20.6166871,-103.4323929
REAL DE VALDEPE?S,ALAMBIQUE,51,45130,zapopan,REAL DE VALDEPE?S ALAMBIQUE 51 45130 zapopan,20.7561115,-103.4015168
AGRICOLA,OBELISCO,138,45236,zapopan,AGRICOLA OBELISCO 138 45236 zapopan,20.6193793,-103.4352826
CIRCUNVAL VALLARTA,REFORMA,2749,44680,Guadalajara,CIRCUNVAL VALLARTA REFORMA 2749 44680 Guadalajara,20.6809709,-103.3854452
VICTOR HUGO,PRIVADA COLON,150,45190,zapopan,VICTOR HUGO PRIVADA COLON 150 45190 zapopan,20.7212215,-103.3545682
1RO DE MAYO 1A SECCI,CARLOS A CARRIL,527,44970,Guadalajara,1RO DE MAYO 1A SECCI CARLOS A CARRIL 527 44970 Guadalajara,20.6225824,-103.3572848
ALTAMIRA,AV AMERICA,580,45160,zapopan,ALTAMIRA AV AMERICA 580 45160 zapopan,20.7122558,-103.3821956
ZALATE II,OTILIO GONZALEZ,1116,44760,Guadalajara,ZALATE II OTILIO GONZALEZ 1116 44760 Guadalajara,20.6793445,-103.2748488
JARDINES DE LOS POET,JOSE FERNANDEZ,3365,44820,Guadalajara,JARDINES DE LOS POET JOSE FERNANDEZ 3365 44820 Guadalajara,20.6488613,-103.2930375
LOMAS DEL PRADERO,AV PRESIDENTE,2235,44840,Guadalajara,LOMAS DEL PRADERO AV PRESIDENTE 2235 44840 Guadalajara,20.6471994,-103.3132516
GENERAL REAL,MARCONI,17,44400,Guadalajara,GENERAL REAL MARCONI 17 44400 Guadalajara,20.6682224,-103.3241833
CAMPO REAL,AV CAMPO REAL P,353,45134,zapopan,CAMPO REAL AV CAMPO REAL P 353 45134 zapopan,20.7870322,-103.4423803
LOMAS DE POLANCO,RAMON ALCORTA,1597,44960,Guadalajara,LOMAS DE POLANCO RAMON ALCORTA 1597 44960 Guadalajara,20.6305683,-103.3687218
VALLE REAL,AV RAMON CORONA,2748,45019,zapopan,VALLE REAL AV RAMON CORONA 2748 45019 zapopan,20.7328089,-103.4599375
EJIDAL LOMA BONITA,PEDRO MORENO,3308,45085,zapopan,EJIDAL LOMA BONITA PEDRO MORENO 3308 45085 zapopan,20.6306388,-103.4035
MESA DE LOS OCOTES,PASEO DE LOS PI,3153,45189,zapopan,MESA DE LOS OCOTES PASEO DE LOS PI 3153 45189 zapopan,20.7632265,-103.3515091
RINCONADA DE HUENTITAN,JOSE MARIA CANA,5128,44250,Guadalajara,RINCONADA DE HUENTITAN JOSE MARIA CANA 5128 44250 Guadalajara,20.7290954,-103.3211909
DEL FRESNO,CIPRES,1738,44900,Guadalajara,DEL FRESNO CIPRES 1738 44900 Guadalajara,20.6570961,-103.3668867
BARRIO ANALCO,ABASOLO,147,44450,Guadalajara,BARRIO ANALCO ABASOLO 147 44450 Guadalajara,20.6696675,-103.3354279
OBLATOS PONIENTE,JUAN PABLO II,3165,44700,Guadalajara,OBLATOS PONIENTE JUAN PABLO II 3165 44700 Guadalajara,20.6958496,-103.2980962
2024-03-18 00:00:00,FAJA DE ORO,1783,44960,Guadalajara,45369 FAJA DE ORO 1783 44960 Guadalajara,20.6350171,-103.3781856
SAN JUAN BOSCO,FELIX BERNARDEL,428,44730,Guadalajara,SAN JUAN BOSCO FELIX BERNARDEL 428 44730 Guadalajara,20.6792166,-103.3146951
MESA COLORADA PTE,ANAHUAC,52,45189,zapopan,MESA COLORADA PTE ANAHUAC 52 45189 zapopan,20.7758971,-103.3514666
2024-05-05 00:00:00,RAMON MARQUEZ,362,44970,Guadalajara,45417 RAMON MARQUEZ 362 44970 Guadalajara,20.6248572,-103.3530714
ELECTRICISTAS,RAMOS ARIZPE,451,44810,Guadalajara,ELECTRICISTAS RAMOS ARIZPE 451 44810 Guadalajara,20.6549543,-103.2980962
EL CARMEN,FRANCISCO MARCO,2616,44980,Guadalajara,EL CARMEN FRANCISCO MARCO 2616 44980 Guadalajara,20.6178521,-103.3803903
INF LA TUZANIA,AV DE LAS PALME,1246,45138,zapopan,INF LA TUZANIA AV DE LAS PALME 1246 45138 zapopan,20.7344059,-103.4157484
SAN MARCOS,CANTERA,819,44330,Guadalajara,SAN MARCOS CANTERA 819 44330 Guadalajara,20.698316,-103.3132516
IXTLAHUACAN DEL RIO,HDA SAN MIGUEL,10,45260,zapopan,IXTLAHUACAN DEL RIO HDA SAN MIGUEL 10 45260 zapopan,20.8692661,-103.2355813
OBLATOS PONIENTE,HACIENDA LA GAV,3208,44700,Guadalajara,OBLATOS PONIENTE HACIENDA LA GAV 3208 44700 Guadalajara,20.7023208,-103.2829192
REAL DE TESISTAN,PRIVADA EMILIAN,28,45200,zapopan,REAL DE TESISTAN PRIVADA EMILIAN 28 45200 zapopan,20.7985849,-103.4734126
GUADALUPANA,CELEDONIO PADIL,2162,44220,Guadalajara,GUADALUPANA CELEDONIO PADIL 2162 44220 Guadalajara,20.7099659,-103.3553481
PANORAMICA HUENTITAN,CALZADA,4500,44259,Guadalajara,PANORAMICA HUENTITAN CALZADA 4500 44259 Guadalajara,20.7365162,-103.3103647
U H EL SAUZ INF,JAIME TORRES B,3090,44987,Guadalajara,U H EL SAUZ INF JAIME TORRES B 3090 44987 Guadalajara,20.6286263,-103.3919446
EL COLLY URBANO I,VOLCAN VESUBIO,2321,45070,zapopan,EL COLLY URBANO I VOLCAN VESUBIO 2321 45070 zapopan,20.6413488,-103.4276284
LAS AGUILAS,RIO TOMATLAN,800,45080,zapopan,LAS AGUILAS RIO TOMATLAN 800 45080 zapopan,20.6259866,-103.4079802
LA MARTINICA,PASEO DE LOS AL,79,45185,zapopan,LA MARTINICA PASEO DE LOS AL 79 45185 zapopan,20.7452389,-103.3666709
FRACC CUSPIDE,VALLE DE TESIST,198,45200,zapopan,FRACC CUSPIDE VALLE DE TESIST 198 45200 zapopan,20.7959102,-103.4822055
COLINAS DEL REY,AV TORREMOLINOS,3500,45130,zapopan,COLINAS DEL REY AV TORREMOLINOS 3500 45130 zapopan,20.7529511,-103.4073257
JARDINES DEL VERGEL,JARDIN DE NARDO,1527,45180,zapopan,JARDINES DEL VERGEL JARDIN DE NARDO 1527 45180 zapopan,20.7536599,-103.3710032
EL BATAN,ALCALDE,288,45190,zapopan,EL BATAN ALCALDE 288 45190 zapopan,20.7221151,-103.3450117
COLINAS DE ATEMAJAC,AV AURELIO ORTE,1176,45170,zapopan,COLINAS DE ATEMAJAC AV AURELIO ORTE 1176 45170 zapopan,20.7208854,-103.3674014
EL MIRADOR,EMILIANO ZAPATA,780,44370,Guadalajara,EL MIRADOR EMILIANO ZAPATA 780 44370 Guadalajara,20.6820247,-103.3161386
CONDOMINIO MALAGA,AV CENTRAL,1351,45117,zapopan,CONDOMINIO MALAGA AV CENTRAL 1351 45117 zapopan,20.6927846,-103.432489
FRACC REAL DEL BOSQUE,BERROCAL,449,45130,zapopan,FRACC REAL DEL BOSQUE BERROCAL 449 45130 zapopan,20.7521489,-103.3924863
MORELOS,PELICANO,1272,44910,Guadalajara,MORELOS PELICANO 1272 44910 Guadalajara,20.6508209,-103.361163
LOS ALMENDROS,ANTONIO GARCIA,3912,44240,Guadalajara,LOS ALMENDROS ANTONIO GARCIA 3912 44240 Guadalajara,20.7147126,-103.3291866
RANCHO NUEVO,DOMINGO RAMIRE,1150,44240,Guadalajara,RANCHO NUEVO DOMINGO RAMIRE 1150 44240 Guadalajara,20.7209179,-103.331296
RANCHO NUEVO,CELERINO NAVARR,4135,44240,zapopan,RANCHO NUEVO CELERINO NAVARR 4135 44240 zapopan,20.7173252,-103.3226322
CANTEROS,PRIVADA CANTERO,1564,45190,zapopan,CANTEROS PRIVADA CANTERO 1564 45190 zapopan,20.7209881,-103.3500652
HDA SAN ISIDRO,LA VILLA,455,45147,zapopan,HDA SAN ISIDRO LA VILLA 455 45147 zapopan,20.6719563,-103.416501
VILLA FONTANA DIAMANTE,AV LAS TORRES,1896,45200,zapopan,VILLA FONTANA DIAMANTE AV LAS TORRES 1896 45200 zapopan,20.7744077,-103.4756926
MARAVILLA,MESA DEL NORTE,1272,44700,Guadalajara,MARAVILLA MESA DEL NORTE 1272 44700 Guadalajara,20.6995569,-103.304327
UNIDAD MEXICO,CDA QUERETARO,278,45120,zapopan,UNIDAD MEXICO CDA QUERETARO 278 45120 zapopan,20.6719563,-103.416501
LOMAS DE MIRAMAR,PUERTO TAMPICO,80,45060,zapopan,LOMAS DE MIRAMAR PUERTO TAMPICO 80 45060 zapopan,20.6401759,-103.4491199
ALTAMIRA,AV AMERICA,580,45160,zapopan,ALTAMIRA AV AMERICA 580 45160 zapopan,20.7122558,-103.3821956
PRADOS TEPEYAC,PRADO DE LAS GA,4468,45050,zapopan,PRADOS TEPEYAC PRADO DE LAS GA 4468 45050 zapopan,20.6569105,-103.4128895
MODERNA,AV ESPANA,1092,44190,Guadalajara,MODERNA AV ESPANA 1092 44190 Guadalajara,20.6592017,-103.3525373
LA VENTA DEL ASTILLE,JILGEROS,33,45221,zapopan,LA VENTA DEL ASTILLE JILGEROS 33 45221 zapopan,20.72564,-103.5462189
COLLY SITIO,ROMANA,6570,45036,zapopan,COLLY SITIO ROMANA 6570 45036 zapopan,20.6536811,-103.4399784
MIRAMAR,BAHIA MAGDALENA,5,45060,zapopan,MIRAMAR BAHIA MAGDALENA 5 45060 zapopan,20.6407578,-103.4490409
VALLE DE LOS MOLINOS,BERNA,75,45200,zapopan,VALLE DE LOS MOLINOS BERNA 75 45200 zapopan,20.8557347,-103.4231866
AMERICANA,MEXICALLTZINGO,1944,44160,Guadalajara,AMERICANA MEXICALLTZINGO 1944 44160 Guadalajara,20.6685168,-103.3674029
VALENTIN GOMEZ FARIA,CANUTO ELIAS,3414,44977,Guadalajara,VALENTIN GOMEZ FARIA CANUTO ELIAS 3414 44977 Guadalajara,20.6191343,-103.3630249
RESIDENC LA ESTANCIA,WOLFANG AMADEUS,5552,45030,zapopan,RESIDENC LA ESTANCIA WOLFANG AMADEUS 5552 45030 zapopan,20.6733758,-103.4280012
PASEOS DEL BRISE#O,PASEOS DE LOS I,1,45236,zapopan,PASEOS DEL BRISE#O PASEOS DE LOS I 1 45236 zapopan,20.7408232,-103.3687889
ARENALES TAPATIOS,DIAMANTE,114,45066,zapopan,ARENALES TAPATIOS DIAMANTE 114 45066 zapopan,20.6340268,-103.4564321
REAL DE VALDEPE?S,CALLE G 1470 TO,1470,45130,zapopan,REAL DE VALDEPE?S CALLE G 1470 TO 1470 45130 zapopan,20.749249,-103.3991666
MIRAVALLE II,PEDRO PATINO,643,44990,Guadalajara,MIRAVALLE II PEDRO PATINO 643 44990 Guadalajara,20.6072553,-103.350488
SAN VICENTE,PUERTO SOTO LA,2280,44330,Guadalajara,SAN VICENTE PUERTO SOTO LA 2280 44330 Guadalajara,20.6751707,-103.3473385
BOSQUES D LA CANTERA,PRIV OPALO,17,44306,Guadalajara,BOSQUES D LA CANTERA PRIV OPALO 17 44306 Guadalajara,20.7157293,-103.3146951
EL FORTIN,ALAMO,1359,45066,zapopan,EL FORTIN ALAMO 1359 45066 zapopan,20.6283228,-103.4699635
FRACC CUSPIDE,SENDA DEL OCOTE,22,45200,zapopan,FRACC CUSPIDE SENDA DEL OCOTE 22 45200 zapopan,20.816668,-103.4838407
HERMOSA PROVIN ZO TE,ARQUIMIDES,630,44770,Guadalajara,HERMOSA PROVIN ZO TE ARQUIMIDES 630 44770 Guadalajara,20.6713596,-103.2843857
TALPITA,SANTO TOMAS,1786,44719,Guadalajara,TALPITA SANTO TOMAS 1786 44719 Guadalajara,20.6835307,-103.3103183
RINCONADA DEL BOSQUE,AV ECONOMOS,6951,44510,Guadalajara,RINCONADA DEL BOSQUE AV ECONOMOS 6951 44510 Guadalajara,20.6635442,-103.448633
TIERRA RESIDENCIAL,SAN MATEO,2010,45200,zapopan,TIERRA RESIDENCIAL SAN MATEO 2010 45200 zapopan,20.8028183,-103.4708175
VILLA VICENTE GUERRE,ISLA USTICA,3318,44860,Guadalajara,VILLA VICENTE GUERRE ISLA USTICA 3318 44860 Guadalajara,20.6751707,-103.3473385
MIRAVALLE II,HERMENEGILDO BU,4308,44990,Guadalajara,MIRAVALLE II HERMENEGILDO BU 4308 44990 Guadalajara,20.6171935,-103.3515091
HOGARES D NVO MEXICO,AV AVIACION,36,45138,zapopan,HOGARES D NVO MEXICO AV AVIACION 36 45138 zapopan,20.7076321,-103.458423
CIUDAD DEL SOL,QUETZALCOATL,232,45050,zapopan,CIUDAD DEL SOL QUETZALCOATL 232 45050 zapopan,20.6494332,-103.4073144
DIVISION DEL NORTE,SILVINA REMBOA,3050,44230,Guadalajara,DIVISION DEL NORTE SILVINA REMBOA 3050 44230 Guadalajara,20.7238915,-103.3364848
BALCONES DE OBLATOS,HACIENDA DEL CA,2275,44720,Guadalajara,BALCONES DE OBLATOS HACIENDA DEL CA 2275 44720 Guadalajara,20.7051122,-103.2949895
AGRICOLA,DALIA,138,45236,zapopan,AGRICOLA DALIA 138 45236 zapopan,20.6166871,-103.4323929
LA PALMITA,MANUEL GONZALEZ,518,45180,zapopan,LA PALMITA MANUEL GONZALEZ 518 45180 zapopan,20.7299998,-103.3587965
JARDINES DE LA CRUZ,REYES CATOLICOS,2151,44950,Guadalajara,JARDINES DE LA CRUZ REYES CATOLICOS 2151 44950 Guadalajara,20.6486223,-103.3785285
